  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2123                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.3222   0.01573   0.00896  -0.0343   0.8142   0.4214
  -4.000  -0.2252   0.01516   0.00828  -0.0302   0.7696   0.4745
  -3.000  -0.1266   0.01481   0.00780  -0.0264   0.7232   0.5271
  -2.000  -0.0268   0.01461   0.00762  -0.0229   0.6764   0.5822
  -1.000   0.0738   0.01456   0.00749  -0.0197   0.6300   0.6358
   0.000   0.1742   0.01461   0.00748  -0.0165   0.5845   0.6884
   1.000   0.2715   0.01476   0.00760  -0.0127   0.5352   0.7425
   2.000   0.3671   0.01517   0.00796  -0.0084   0.4872   0.7969
   3.000   0.4610   0.01591   0.00864  -0.0039   0.4446   0.8509
   4.000   0.5536   0.01698   0.00959   0.0007   0.4028   0.9007
   5.000   0.6743   0.01864   0.01097  -0.0012   0.3569   0.9359
   6.000   0.8135   0.02059   0.01267  -0.0084   0.3033   0.9645
   7.000   0.9443   0.02287   0.01463  -0.0158   0.2541   0.9919
   8.000   0.9803   0.02463   0.01617  -0.0067   0.2301   1.0000
   9.000   0.9822   0.02634   0.01772   0.0094   0.2164   1.0000
  10.000   1.0210   0.02857   0.01981   0.0186   0.2050   1.0000
  11.000   1.0775   0.03136   0.02269   0.0241   0.1968   1.0000
  12.000   1.1627   0.03414   0.02528   0.0255   0.1898   1.0000
  13.000   1.2072   0.03832   0.02983   0.0300   0.1850   1.0000
  14.000   1.2651   0.04260   0.03428   0.0323   0.1806   1.0000
  15.000   1.3328   0.04737   0.03914   0.0333   0.1765   1.0000
  16.000   1.3032   0.05773   0.05021   0.0376   0.1739   1.0000
