  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5636                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2443   0.02900   0.02091  -0.0904   0.7054   0.3104
  -4.000  -0.1465   0.02776   0.01953  -0.0892   0.6855   0.3272
  -3.000  -0.0388   0.02664   0.01841  -0.0896   0.6653   0.3459
  -2.000   0.0698   0.02582   0.01756  -0.0902   0.6445   0.3657
  -1.000   0.1757   0.02537   0.01706  -0.0904   0.6231   0.3868
   0.000   0.2780   0.02532   0.01694  -0.0903   0.6016   0.4092
   1.000   0.3730   0.02570   0.01729  -0.0891   0.5803   0.4328
   2.000   0.4577   0.02653   0.01813  -0.0866   0.5593   0.4575
   3.000   0.5346   0.02778   0.01942  -0.0832   0.5392   0.4835
   4.000   0.6057   0.02945   0.02116  -0.0792   0.5199   0.5109
   5.000   0.6745   0.03146   0.02324  -0.0754   0.5015   0.5400
   6.000   0.7469   0.03356   0.02542  -0.0724   0.4843   0.5708
   7.000   0.8474   0.03467   0.02651  -0.0731   0.4690   0.6052
   8.000   0.9183   0.03685   0.02875  -0.0703   0.4528   0.6398
  10.000   0.6047   0.07801   0.07116  -0.0329   0.3873   0.6762
  11.000   0.7826   0.07053   0.06369  -0.0377   0.3870   0.7335
