  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2733                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2465   0.02196   0.01416  -0.0747   0.7431   0.3806
  -4.000  -0.1619   0.02118   0.01324  -0.0703   0.7054   0.4012
  -3.000  -0.0693   0.02068   0.01256  -0.0673   0.6700   0.4232
  -2.000   0.0133   0.02050   0.01228  -0.0624   0.6369   0.4460
  -1.000   0.0865   0.02040   0.01215  -0.0556   0.6058   0.4696
   0.000   0.1638   0.02038   0.01210  -0.0496   0.5773   0.4948
   1.000   0.2390   0.02046   0.01216  -0.0432   0.5507   0.5213
   2.000   0.3183   0.02073   0.01244  -0.0378   0.5256   0.5497
   3.000   0.4008   0.02126   0.01301  -0.0332   0.5018   0.5799
   4.000   0.4833   0.02202   0.01380  -0.0288   0.4791   0.6119
   5.000   0.5638   0.02298   0.01483  -0.0245   0.4574   0.6452
   6.000   0.6413   0.02418   0.01609  -0.0200   0.4368   0.6793
   7.000   0.7148   0.02556   0.01758  -0.0152   0.4172   0.7143
   8.000   0.7839   0.02712   0.01927  -0.0102   0.3986   0.7512
   9.000   0.8485   0.02890   0.02120  -0.0048   0.3810   0.7906
  10.000   0.9098   0.03087   0.02331   0.0006   0.3642   0.8344
  11.000   0.9705   0.03287   0.02539   0.0061   0.3481   0.8872
  12.000   1.0249   0.03595   0.02866   0.0106   0.3322   0.9593
  13.000   1.0875   0.04043   0.03320   0.0082   0.3160   1.0000
  14.000   1.1046   0.04619   0.03901   0.0125   0.3010   1.0000
  15.000   1.1153   0.05363   0.04655   0.0157   0.2862   1.0000
  16.000   1.1111   0.06323   0.05632   0.0180   0.2716   1.0000
  17.000   1.0756   0.07689   0.07023   0.0192   0.2563   1.0000
  18.000   1.0110   0.09511   0.08874   0.0182   0.2396   1.0000
