  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3519                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2108   0.01817   0.01060  -0.0891   0.8701   0.2568
  -4.000  -0.0884   0.01673   0.00930  -0.0905   0.8483   0.3111
  -3.000   0.0329   0.01552   0.00821  -0.0914   0.8246   0.3729
  -2.000   0.1435   0.01475   0.00759  -0.0903   0.7945   0.4397
  -1.000   0.2587   0.01407   0.00699  -0.0899   0.7637   0.5161
   0.000   0.3646   0.01365   0.00683  -0.0878   0.7282   0.6004
   1.000   0.4697   0.01337   0.00680  -0.0853   0.6922   0.7038
   2.000   0.5698   0.01328   0.00703  -0.0810   0.6553   0.8317
   3.000   0.6976   0.01380   0.00752  -0.0822   0.6155   0.9500
   4.000   0.8924   0.01450   0.00798  -0.0992   0.5686   0.9998
   5.000   0.9516   0.01503   0.00827  -0.0898   0.5292   1.0000
   6.000   1.0183   0.01584   0.00887  -0.0812   0.4890   1.0000
   7.000   1.0881   0.01688   0.00974  -0.0734   0.4479   1.0000
   8.000   1.1513   0.01816   0.01087  -0.0647   0.4069   1.0000
   9.000   1.2072   0.01987   0.01245  -0.0555   0.3662   1.0000
  10.000   1.2572   0.02220   0.01473  -0.0467   0.3255   1.0000
  11.000   1.2998   0.02534   0.01788  -0.0383   0.2855   1.0000
  12.000   1.3344   0.02955   0.02207  -0.0307   0.2479   1.0000
  13.000   1.3605   0.03502   0.02752  -0.0240   0.2140   1.0000
  14.000   1.3795   0.04183   0.03437  -0.0187   0.1843   1.0000
  15.000   1.3936   0.04996   0.04259  -0.0150   0.1594   1.0000
  16.000   1.4045   0.05909   0.05182  -0.0125   0.1391   1.0000
  17.000   1.4141   0.06891   0.06172  -0.0113   0.1228   1.0000
  18.000   1.4220   0.07938   0.07236  -0.0112   0.1094   1.0000
