  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6137                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.4465   0.03102   0.02161  -0.1144   0.5490   0.0860
  -4.000   0.4515   0.02889   0.01928  -0.1018   0.5290   0.0883
  -3.000   0.4311   0.02734   0.01751  -0.0828   0.5106   0.0921
  -2.000   0.3822   0.02711   0.01715  -0.0559   0.4933   0.0947
  -1.000   0.3392   0.02704   0.01690  -0.0295   0.4765   0.0985
   0.000   0.3367   0.02604   0.01635  -0.0116   0.4594   0.2531
   1.000   0.3645   0.02553   0.01675   0.0004   0.4414   0.4476
   2.000   0.4134   0.02632   0.01792   0.0085   0.4226   0.5496
   3.000   0.4605   0.02778   0.01965   0.0158   0.4036   0.6261
   4.000   0.4979   0.03002   0.02212   0.0232   0.3838   0.6890
   5.000   0.5433   0.03267   0.02499   0.0287   0.3662   0.7526
   6.000   0.5834   0.03596   0.02852   0.0343   0.3493   0.8222
   7.000   0.6118   0.04046   0.03329   0.0409   0.3324   0.8917
   8.000   0.6467   0.04738   0.04032   0.0423   0.3140   0.9483
   9.000   0.7221   0.05678   0.04973   0.0319   0.2928   0.9747
  10.000   0.8114   0.06636   0.05916   0.0183   0.2709   0.9918
  11.000   0.8120   0.07755   0.07034   0.0154   0.2478   1.0000
  12.000   0.7617   0.08634   0.07902   0.0235   0.2268   1.0000
  13.000   0.7613   0.09346   0.08587   0.0265   0.2099   1.0000
  14.000   0.7818   0.10010   0.09230   0.0269   0.1980   1.0000
  15.000   0.7862   0.10986   0.10213   0.0258   0.1892   1.0000
