  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1725                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.4112   0.01882   0.01148  -0.0425   0.8507   0.3903
  -4.000  -0.2835   0.01721   0.00988  -0.0446   0.8208   0.4265
  -3.000  -0.1768   0.01631   0.00890  -0.0427   0.7772   0.4632
  -2.000  -0.0700   0.01573   0.00831  -0.0409   0.7295   0.5003
  -1.000   0.0319   0.01551   0.00800  -0.0383   0.6813   0.5395
   0.000   0.1327   0.01558   0.00795  -0.0355   0.6359   0.5809
   1.000   0.2328   0.01573   0.00813  -0.0326   0.5931   0.6223
   2.000   0.3279   0.01601   0.00847  -0.0287   0.5525   0.6651
   3.000   0.4231   0.01647   0.00889  -0.0250   0.5148   0.7099
   5.000   0.6016   0.01760   0.01017  -0.0153   0.4449   0.7997
   6.000   0.6878   0.01843   0.01092  -0.0099   0.4133   0.8479
   7.000   0.7506   0.01932   0.01200  -0.0002   0.3835   0.9008
   8.000   0.8539   0.02098   0.01350   0.0009   0.3531   0.9498
   9.000   0.9913   0.02319   0.01576  -0.0070   0.3205   0.9822
  10.000   1.0767   0.02495   0.01739  -0.0069   0.2941   1.0000
  11.000   1.0781   0.02647   0.01885   0.0088   0.2745   1.0000
  12.000   1.1161   0.02934   0.02170   0.0167   0.2534   1.0000
  13.000   1.1586   0.03295   0.02526   0.0223   0.2338   1.0000
  14.000   1.2024   0.03717   0.02941   0.0266   0.2156   1.0000
  15.000   1.2272   0.04304   0.03546   0.0305   0.1993   1.0000
  16.000   1.2489   0.04998   0.04255   0.0330   0.1843   1.0000
  17.000   1.2656   0.05808   0.05081   0.0341   0.1708   1.0000
  18.000   1.2755   0.06745   0.06037   0.0340   0.1587   1.0000
