  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5215                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.600 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0135   0.01503   0.00890  -0.0897   0.7439   0.0314
  -4.000   0.0911   0.01353   0.00693  -0.0878   0.6783   0.0352
  -3.000   0.1943   0.01239   0.00532  -0.0857   0.6010   0.0399
  -2.000   0.2960   0.01174   0.00427  -0.0835   0.5128   0.0465
  -1.000   0.3964   0.01182   0.00387  -0.0812   0.4074   0.0559
   0.000   0.4960   0.01221   0.00377  -0.0790   0.3167   0.0701
   1.000   0.6001   0.01248   0.00387  -0.0776   0.2860   0.0946
   2.000   0.7051   0.01258   0.00410  -0.0765   0.2739   0.1748
   3.000   0.8248   0.01150   0.00497  -0.0788   0.2653   1.0000
   4.000   0.9184   0.01215   0.00550  -0.0755   0.2602   1.0000
   5.000   1.0139   0.01301   0.00624  -0.0729   0.2554   1.0000
   6.000   1.1074   0.01430   0.00742  -0.0703   0.2500   1.0000
   7.000   1.2033   0.01519   0.00838  -0.0682   0.2472   1.0000
   8.000   1.2938   0.01629   0.00954  -0.0653   0.2438   1.0000
   9.000   1.3816   0.01755   0.01085  -0.0624   0.2398   1.0000
  10.000   1.4742   0.01937   0.01269  -0.0609   0.2354   1.0000
  11.000   1.5582   0.02096   0.01450  -0.0581   0.2324   1.0000
  12.000   1.6360   0.02270   0.01650  -0.0547   0.2292   1.0000
  13.000   1.7092   0.02465   0.01865  -0.0513   0.2251   1.0000
  14.000   1.7907   0.02722   0.02134  -0.0496   0.2196   1.0000
  15.000   1.8188   0.03011   0.02465  -0.0423   0.2130   1.0000
  16.000   1.8594   0.03397   0.02869  -0.0384   0.2045   1.0000
  17.000   1.8886   0.03965   0.03481  -0.0361   0.1961   1.0000
  18.000   1.9153   0.04677   0.04230  -0.0353   0.1858   1.0000
