  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3425                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.600 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1826   0.01178   0.00501  -0.0779   0.6694   0.2323
  -4.000  -0.0861   0.01148   0.00463  -0.0748   0.6329   0.2612
  -3.000   0.0105   0.01128   0.00438  -0.0717   0.5976   0.2945
  -2.000   0.1073   0.01108   0.00422  -0.0686   0.5667   0.3343
  -1.000   0.2039   0.01095   0.00413  -0.0655   0.5392   0.3819
   0.000   0.2983   0.01081   0.00415  -0.0621   0.5153   0.4510
   1.000   0.3921   0.01075   0.00432  -0.0585   0.4944   0.5363
   2.000   0.4819   0.01082   0.00459  -0.0541   0.4754   0.6134
   3.000   0.5755   0.01109   0.00503  -0.0506   0.4573   0.6867
   4.000   0.6701   0.01150   0.00565  -0.0475   0.4395   0.7628
   6.000   0.8426   0.01289   0.00744  -0.0381   0.4042   0.9271
   7.000   0.9510   0.01416   0.00870  -0.0387   0.3851   0.9822
   8.000   1.1012   0.01580   0.01028  -0.0489   0.3637   0.9998
   9.000   1.1309   0.01697   0.01140  -0.0362   0.3464   1.0000
  10.000   1.1917   0.01896   0.01335  -0.0302   0.3274   1.0000
  11.000   1.2539   0.02158   0.01594  -0.0257   0.3082   1.0000
  12.000   1.3088   0.02506   0.01941  -0.0214   0.2889   1.0000
  13.000   1.3552   0.02954   0.02388  -0.0174   0.2699   1.0000
  14.000   1.3990   0.03469   0.02911  -0.0143   0.2517   1.0000
  15.000   1.4307   0.04121   0.03571  -0.0115   0.2336   1.0000
  16.000   1.4482   0.04936   0.04392  -0.0090   0.2160   1.0000
  17.000   1.4532   0.05912   0.05375  -0.0073   0.1992   1.0000
  18.000   1.4580   0.06937   0.06415  -0.0066   0.1837   1.0000
