  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5981                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.3641   0.00000  -0.00503  -0.0884   0.0000   0.0000
  -7.500   0.1091   0.00000  -0.00507  -0.1521   0.0000   0.0000
  -5.000   0.5820   0.00000  -0.00510  -0.2170   0.0000   0.0000
  -2.500   1.0538   0.00000  -0.00513  -0.2825   0.0000   0.0000
   0.000   1.5237   0.00000  -0.00514  -0.3482   0.0000   0.0000
   2.500   1.9906   0.00000  -0.00516  -0.4136   0.0000   0.0000
   5.000   2.4537   0.00000  -0.00516  -0.4781   0.0000   0.0000
   7.500   2.9122   0.00000  -0.00515  -0.5412   0.0000   0.0000
  10.000   3.3652   0.00000  -0.00513  -0.6026   0.0000   0.0000
  12.500   3.8117   0.00000  -0.00511  -0.6617   0.0000   0.0000
  15.000   4.2510   0.00000  -0.00507  -0.7180   0.0000   0.0000
  17.500   4.6822   0.00000  -0.00502  -0.7712   0.0000   0.0000
  20.000   5.1045   0.00000  -0.00495  -0.8209   0.0000   0.0000
  22.500   5.5171   0.00000  -0.00488  -0.8665   0.0000   0.0000
  25.000   5.9192   0.00000  -0.00479  -0.9079   0.0000   0.0000
