  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5789                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.9717   0.00000  -0.00415   0.0693   0.0000   0.0000
  -7.500  -0.4793   0.00000  -0.00420  -0.0027   0.0000   0.0000
  -5.000   0.0141   0.00000  -0.00424  -0.0769   0.0000   0.0000
  -2.500   0.5074   0.00000  -0.00427  -0.1525   0.0000   0.0000
   0.000   0.9997   0.00000  -0.00430  -0.2291   0.0000   0.0000
   2.500   1.4902   0.00000  -0.00432  -0.3060   0.0000   0.0000
   5.000   1.9778   0.00000  -0.00434  -0.3827   0.0000   0.0000
   7.500   2.4617   0.00000  -0.00434  -0.4585   0.0000   0.0000
  10.000   2.9409   0.00000  -0.00434  -0.5330   0.0000   0.0000
  12.500   3.4145   0.00000  -0.00433  -0.6055   0.0000   0.0000
  15.000   3.8816   0.00000  -0.00430  -0.6755   0.0000   0.0000
  17.500   4.3413   0.00000  -0.00427  -0.7425   0.0000   0.0000
  20.000   4.7928   0.00000  -0.00423  -0.8059   0.0000   0.0000
  22.500   5.2351   0.00000  -0.00418  -0.8653   0.0000   0.0000
  25.000   5.6675   0.00000  -0.00412  -0.9201   0.0000   0.0000
