  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7171                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8432   0.00000  -0.00442   0.0962   0.0000   0.0000
  -7.500  -0.3965   0.00000  -0.00441   0.0523   0.0000   0.0000
  -5.000   0.0510   0.00000  -0.00441   0.0053   0.0000   0.0000
  -2.500   0.4983   0.00000  -0.00439  -0.0446   0.0000   0.0000
   0.000   0.9447   0.00000  -0.00438  -0.0969   0.0000   0.0000
   2.500   1.3893   0.00000  -0.00436  -0.1512   0.0000   0.0000
   5.000   1.8313   0.00000  -0.00434  -0.2072   0.0000   0.0000
   7.500   2.2698   0.00000  -0.00431  -0.2643   0.0000   0.0000
  10.000   2.7039   0.00000  -0.00428  -0.3222   0.0000   0.0000
  12.500   3.1329   0.00000  -0.00424  -0.3804   0.0000   0.0000
  15.000   3.5560   0.00000  -0.00420  -0.4385   0.0000   0.0000
  17.500   3.9723   0.00000  -0.00416  -0.4960   0.0000   0.0000
  20.000   4.3810   0.00000  -0.00411  -0.5525   0.0000   0.0000
  22.500   4.7814   0.00000  -0.00405  -0.6075   0.0000   0.0000
  25.000   5.1727   0.00000  -0.00399  -0.6608   0.0000   0.0000
