  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7111                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.4797   0.00000  -0.00339  -0.0966   0.0000   0.0000
  -7.500  -0.1756   0.00000  -0.00301  -0.0960   0.0000   0.0000
  -5.000   0.1287   0.00000  -0.00261  -0.0964   0.0000   0.0000
  -2.500   0.4326   0.00000  -0.00222  -0.0979   0.0000   0.0000
   0.000   0.7354   0.00000  -0.00188  -0.1004   0.0000   0.0000
   2.500   1.0367   0.00000  -0.00160  -0.1039   0.0000   0.0000
   5.000   1.3358   0.00000  -0.00142  -0.1085   0.0000   0.0000
   7.500   1.6322   0.00000  -0.00135  -0.1140   0.0000   0.0000
  10.000   1.9253   0.00000  -0.00140  -0.1204   0.0000   0.0000
  12.500   2.2147   0.00000  -0.00161  -0.1276   0.0000   0.0000
  15.000   2.4997   0.00000  -0.00199  -0.1357   0.0000   0.0000
  17.500   2.7800   0.00000  -0.00254  -0.1446   0.0000   0.0000
  20.000   3.0548   0.00000  -0.00327  -0.1541   0.0000   0.0000
  22.500   3.3238   0.00000  -0.00419  -0.1642   0.0000   0.0000
  25.000   3.5865   0.00000  -0.00530  -0.1749   0.0000   0.0000
