  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7161                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7576   0.00000  -0.00449   0.0506   0.0000   0.0000
  -7.500  -0.3360   0.00000  -0.00448   0.0173   0.0000   0.0000
  -5.000   0.0863   0.00000  -0.00447  -0.0188   0.0000   0.0000
  -2.500   0.5085   0.00000  -0.00446  -0.0574   0.0000   0.0000
   0.000   0.9297   0.00000  -0.00444  -0.0981   0.0000   0.0000
   2.500   1.3491   0.00000  -0.00442  -0.1407   0.0000   0.0000
   5.000   1.7659   0.00000  -0.00440  -0.1848   0.0000   0.0000
   7.500   2.1794   0.00000  -0.00438  -0.2302   0.0000   0.0000
  10.000   2.5888   0.00000  -0.00435  -0.2764   0.0000   0.0000
  12.500   2.9932   0.00000  -0.00432  -0.3231   0.0000   0.0000
  15.000   3.3919   0.00000  -0.00429  -0.3700   0.0000   0.0000
  17.500   3.7841   0.00000  -0.00425  -0.4167   0.0000   0.0000
  20.000   4.1692   0.00000  -0.00421  -0.4628   0.0000   0.0000
  22.500   4.5464   0.00000  -0.00416  -0.5080   0.0000   0.0000
  25.000   4.9148   0.00000  -0.00411  -0.5520   0.0000   0.0000
