  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1480                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.7134   0.00000  -0.00412   0.2152   0.0000   0.0000
  -7.500  -1.2480   0.00000  -0.00413   0.1560   0.0000   0.0000
  -5.000  -0.7802   0.00000  -0.00414   0.0952   0.0000   0.0000
  -2.500  -0.3109   0.00000  -0.00415   0.0332   0.0000   0.0000
   0.000   0.1589   0.00000  -0.00415  -0.0294   0.0000   0.0000
   2.500   0.6285   0.00000  -0.00415  -0.0923   0.0000   0.0000
   5.000   1.0968   0.00000  -0.00414  -0.1548   0.0000   0.0000
   7.500   1.5631   0.00000  -0.00412  -0.2166   0.0000   0.0000
  10.000   2.0264   0.00000  -0.00410  -0.2771   0.0000   0.0000
  12.500   2.4858   0.00000  -0.00408  -0.3359   0.0000   0.0000
  15.000   2.9405   0.00000  -0.00405  -0.3926   0.0000   0.0000
  17.500   3.3897   0.00000  -0.00401  -0.4468   0.0000   0.0000
  20.000   3.8323   0.00000  -0.00397  -0.4979   0.0000   0.0000
  22.500   4.2677   0.00000  -0.00392  -0.5456   0.0000   0.0000
  25.000   4.6949   0.00000  -0.00387  -0.5896   0.0000   0.0000
