  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7159                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7414   0.00000  -0.00448   0.0422   0.0000   0.0000
  -7.500  -0.3247   0.00000  -0.00447   0.0108   0.0000   0.0000
  -5.000   0.0926   0.00000  -0.00446  -0.0233   0.0000   0.0000
  -2.500   0.5098   0.00000  -0.00445  -0.0597   0.0000   0.0000
   0.000   0.9260   0.00000  -0.00443  -0.0983   0.0000   0.0000
   2.500   1.3404   0.00000  -0.00441  -0.1387   0.0000   0.0000
   5.000   1.7522   0.00000  -0.00439  -0.1807   0.0000   0.0000
   7.500   2.1608   0.00000  -0.00437  -0.2238   0.0000   0.0000
  10.000   2.5652   0.00000  -0.00434  -0.2678   0.0000   0.0000
  12.500   2.9647   0.00000  -0.00431  -0.3124   0.0000   0.0000
  15.000   3.3586   0.00000  -0.00428  -0.3572   0.0000   0.0000
  17.500   3.7461   0.00000  -0.00425  -0.4019   0.0000   0.0000
  20.000   4.1265   0.00000  -0.00421  -0.4460   0.0000   0.0000
  22.500   4.4990   0.00000  -0.00417  -0.4894   0.0000   0.0000
  25.000   4.8630   0.00000  -0.00412  -0.5316   0.0000   0.0000
