  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7310                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.3866   0.00000  -0.00123  -0.1494   0.0000   0.0000
  -7.500  -0.0868   0.00000  -0.00114  -0.1513   0.0000   0.0000
  -5.000   0.2132   0.00000  -0.00106  -0.1539   0.0000   0.0000
  -2.500   0.5127   0.00000  -0.00101  -0.1570   0.0000   0.0000
   0.000   0.8112   0.00000  -0.00097  -0.1606   0.0000   0.0000
   2.500   1.1081   0.00000  -0.00097  -0.1648   0.0000   0.0000
   5.000   1.4030   0.00000  -0.00099  -0.1695   0.0000   0.0000
   7.500   1.6951   0.00000  -0.00105  -0.1746   0.0000   0.0000
  10.000   1.9840   0.00000  -0.00114  -0.1801   0.0000   0.0000
  12.500   2.2691   0.00000  -0.00126  -0.1860   0.0000   0.0000
  15.000   2.5499   0.00000  -0.00142  -0.1923   0.0000   0.0000
  17.500   2.8259   0.00000  -0.00161  -0.1988   0.0000   0.0000
  20.000   3.0964   0.00000  -0.00183  -0.2055   0.0000   0.0000
  22.500   3.3611   0.00000  -0.00209  -0.2124   0.0000   0.0000
  25.000   3.6194   0.00000  -0.00237  -0.2195   0.0000   0.0000
