  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5849                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.3484   0.00000  -0.00412  -0.1794   0.0000   0.0000
  -7.500   0.0440   0.00000  -0.00415  -0.2080   0.0000   0.0000
  -5.000   0.4364   0.00000  -0.00417  -0.2370   0.0000   0.0000
  -2.500   0.8279   0.00000  -0.00420  -0.2661   0.0000   0.0000
   0.000   1.2178   0.00000  -0.00422  -0.2952   0.0000   0.0000
   2.500   1.6054   0.00000  -0.00424  -0.3240   0.0000   0.0000
   5.000   1.9900   0.00000  -0.00425  -0.3523   0.0000   0.0000
   7.500   2.3707   0.00000  -0.00426  -0.3799   0.0000   0.0000
  10.000   2.7470   0.00000  -0.00427  -0.4065   0.0000   0.0000
  12.500   3.1180   0.00000  -0.00427  -0.4321   0.0000   0.0000
  15.000   3.4832   0.00000  -0.00427  -0.4563   0.0000   0.0000
  17.500   3.8417   0.00000  -0.00425  -0.4789   0.0000   0.0000
  20.000   4.1929   0.00000  -0.00423  -0.5000   0.0000   0.0000
  22.500   4.5361   0.00000  -0.00420  -0.5191   0.0000   0.0000
  25.000   4.8707   0.00000  -0.00416  -0.5363   0.0000   0.0000
