  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7035                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.6098   0.00000  -0.00331  -0.0110   0.0000   0.0000
  -7.500  -0.2525   0.00000  -0.00331  -0.0227   0.0000   0.0000
  -5.000   0.1052   0.00000  -0.00331  -0.0363   0.0000   0.0000
  -2.500   0.4627   0.00000  -0.00331  -0.0519   0.0000   0.0000
   0.000   0.8194   0.00000  -0.00332  -0.0692   0.0000   0.0000
   2.500   1.1745   0.00000  -0.00332  -0.0882   0.0000   0.0000
   5.000   1.5273   0.00000  -0.00333  -0.1087   0.0000   0.0000
   7.500   1.8773   0.00000  -0.00334  -0.1306   0.0000   0.0000
  10.000   2.2236   0.00000  -0.00335  -0.1536   0.0000   0.0000
  12.500   2.5658   0.00000  -0.00337  -0.1777   0.0000   0.0000
  15.000   2.9031   0.00000  -0.00337  -0.2026   0.0000   0.0000
  17.500   3.2348   0.00000  -0.00338  -0.2282   0.0000   0.0000
  20.000   3.5605   0.00000  -0.00339  -0.2542   0.0000   0.0000
  22.500   3.8793   0.00000  -0.00339  -0.2805   0.0000   0.0000
  25.000   4.1908   0.00000  -0.00338  -0.3068   0.0000   0.0000
