  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6381                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.9850   0.00000  -0.00427   0.1033   0.0000   0.0000
  -7.500  -0.5131   0.00000  -0.00427   0.0453   0.0000   0.0000
  -5.000  -0.0402   0.00000  -0.00427  -0.0155   0.0000   0.0000
  -2.500   0.4327   0.00000  -0.00427  -0.0787   0.0000   0.0000
   0.000   0.9048   0.00000  -0.00425  -0.1438   0.0000   0.0000
   2.500   1.3752   0.00000  -0.00424  -0.2104   0.0000   0.0000
   5.000   1.8430   0.00000  -0.00422  -0.2778   0.0000   0.0000
   7.500   2.3072   0.00000  -0.00419  -0.3457   0.0000   0.0000
  10.000   2.7671   0.00000  -0.00416  -0.4134   0.0000   0.0000
  12.500   3.2217   0.00000  -0.00412  -0.4805   0.0000   0.0000
  15.000   3.6702   0.00000  -0.00407  -0.5464   0.0000   0.0000
  17.500   4.1117   0.00000  -0.00402  -0.6107   0.0000   0.0000
  20.000   4.5454   0.00000  -0.00397  -0.6728   0.0000   0.0000
  22.500   4.9704   0.00000  -0.00390  -0.7324   0.0000   0.0000
  25.000   5.3860   0.00000  -0.00383  -0.7889   0.0000   0.0000
