  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5117                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7060   0.00000  -0.00203  -0.0547   0.0000   0.0000
  -7.500  -0.3915   0.00000  -0.00195  -0.0576   0.0000   0.0000
  -5.000  -0.0763   0.00000  -0.00188  -0.0613   0.0000   0.0000
  -2.500   0.2390   0.00000  -0.00182  -0.0659   0.0000   0.0000
   0.000   0.5539   0.00000  -0.00177  -0.0714   0.0000   0.0000
   2.500   0.8677   0.00000  -0.00173  -0.0776   0.0000   0.0000
   5.000   1.1798   0.00000  -0.00171  -0.0846   0.0000   0.0000
   7.500   1.4897   0.00000  -0.00171  -0.0923   0.0000   0.0000
  10.000   1.7967   0.00000  -0.00174  -0.1007   0.0000   0.0000
  12.500   2.1003   0.00000  -0.00178  -0.1096   0.0000   0.0000
  15.000   2.3999   0.00000  -0.00184  -0.1191   0.0000   0.0000
  17.500   2.6950   0.00000  -0.00193  -0.1290   0.0000   0.0000
  20.000   2.9849   0.00000  -0.00204  -0.1392   0.0000   0.0000
  22.500   3.2691   0.00000  -0.00218  -0.1497   0.0000   0.0000
  25.000   3.5471   0.00000  -0.00233  -0.1605   0.0000   0.0000
