  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4735                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.6251   0.00000  -0.00332  -0.1289   0.0000   0.0000
  -7.500  -0.2679   0.00000  -0.00334  -0.1454   0.0000   0.0000
  -5.000   0.0898   0.00000  -0.00335  -0.1623   0.0000   0.0000
  -2.500   0.4474   0.00000  -0.00337  -0.1792   0.0000   0.0000
   0.000   0.8041   0.00000  -0.00338  -0.1963   0.0000   0.0000
   2.500   1.1592   0.00000  -0.00340  -0.2132   0.0000   0.0000
   5.000   1.5122   0.00000  -0.00343  -0.2298   0.0000   0.0000
   7.500   1.8623   0.00000  -0.00345  -0.2462   0.0000   0.0000
  10.000   2.2089   0.00000  -0.00347  -0.2620   0.0000   0.0000
  12.500   2.5512   0.00000  -0.00349  -0.2773   0.0000   0.0000
  15.000   2.8887   0.00000  -0.00351  -0.2918   0.0000   0.0000
  17.500   3.2207   0.00000  -0.00352  -0.3055   0.0000   0.0000
  20.000   3.5466   0.00000  -0.00353  -0.3182   0.0000   0.0000
  22.500   3.8658   0.00000  -0.00354  -0.3300   0.0000   0.0000
  25.000   4.1776   0.00000  -0.00353  -0.3406   0.0000   0.0000
