  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9473                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.3910   0.00000  -0.00450  -0.0513   0.0000   0.0000
  -7.500   0.0625   0.00000  -0.00451  -0.1011   0.0000   0.0000
  -5.000   0.5159   0.00000  -0.00451  -0.1536   0.0000   0.0000
  -2.500   0.9683   0.00000  -0.00451  -0.2085   0.0000   0.0000
   0.000   1.4188   0.00000  -0.00449  -0.2653   0.0000   0.0000
   2.500   1.8667   0.00000  -0.00448  -0.3238   0.0000   0.0000
   5.000   2.3110   0.00000  -0.00446  -0.3833   0.0000   0.0000
   7.500   2.7509   0.00000  -0.00443  -0.4434   0.0000   0.0000
  10.000   3.1855   0.00000  -0.00439  -0.5037   0.0000   0.0000
  12.500   3.6141   0.00000  -0.00435  -0.5637   0.0000   0.0000
  15.000   4.0359   0.00000  -0.00431  -0.6231   0.0000   0.0000
  17.500   4.4499   0.00000  -0.00425  -0.6812   0.0000   0.0000
  20.000   4.8555   0.00000  -0.00419  -0.7377   0.0000   0.0000
  22.500   5.2518   0.00000  -0.00412  -0.7921   0.0000   0.0000
  25.000   5.6382   0.00000  -0.00405  -0.8440   0.0000   0.0000
