  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5132                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7942   0.00000  -0.00329  -0.0210   0.0000   0.0000
  -7.500  -0.4446   0.00000  -0.00326  -0.0317   0.0000   0.0000
  -5.000  -0.0941   0.00000  -0.00323  -0.0438   0.0000   0.0000
  -2.500   0.2566   0.00000  -0.00321  -0.0570   0.0000   0.0000
   0.000   0.6068   0.00000  -0.00320  -0.0713   0.0000   0.0000
   2.500   0.9558   0.00000  -0.00319  -0.0866   0.0000   0.0000
   5.000   1.3030   0.00000  -0.00318  -0.1028   0.0000   0.0000
   7.500   1.6477   0.00000  -0.00318  -0.1198   0.0000   0.0000
  10.000   1.9893   0.00000  -0.00319  -0.1373   0.0000   0.0000
  12.500   2.3271   0.00000  -0.00320  -0.1554   0.0000   0.0000
  15.000   2.6605   0.00000  -0.00322  -0.1738   0.0000   0.0000
  17.500   2.9888   0.00000  -0.00324  -0.1924   0.0000   0.0000
  20.000   3.3114   0.00000  -0.00326  -0.2111   0.0000   0.0000
  22.500   3.6278   0.00000  -0.00329  -0.2298   0.0000   0.0000
  25.000   3.9372   0.00000  -0.00331  -0.2482   0.0000   0.0000
