  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8771                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.1641   0.00000  -0.00487  -0.1654   0.0000   0.0000
  -7.500   0.2842   0.00000  -0.00487  -0.2164   0.0000   0.0000
  -5.000   0.7319   0.00000  -0.00488  -0.2690   0.0000   0.0000
  -2.500   1.1783   0.00000  -0.00488  -0.3227   0.0000   0.0000
   0.000   1.6224   0.00000  -0.00487  -0.3771   0.0000   0.0000
   2.500   2.0635   0.00000  -0.00486  -0.4318   0.0000   0.0000
   5.000   2.5006   0.00000  -0.00484  -0.4864   0.0000   0.0000
   7.500   2.9330   0.00000  -0.00481  -0.5404   0.0000   0.0000
  10.000   3.3597   0.00000  -0.00478  -0.5934   0.0000   0.0000
  12.500   3.7801   0.00000  -0.00475  -0.6451   0.0000   0.0000
  15.000   4.1933   0.00000  -0.00470  -0.6951   0.0000   0.0000
  17.500   4.5986   0.00000  -0.00465  -0.7429   0.0000   0.0000
  20.000   4.9950   0.00000  -0.00458  -0.7882   0.0000   0.0000
  22.500   5.3820   0.00000  -0.00451  -0.8307   0.0000   0.0000
  25.000   5.7587   0.00000  -0.00443  -0.8700   0.0000   0.0000
