  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1247                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.4052   0.00000  -0.00394   0.0807   0.0000   0.0000
  -7.500  -1.0222   0.00000  -0.00394   0.0567   0.0000   0.0000
  -5.000  -0.6374   0.00000  -0.00394   0.0319   0.0000   0.0000
  -2.500  -0.2513   0.00000  -0.00395   0.0065   0.0000   0.0000
   0.000   0.1353   0.00000  -0.00394  -0.0192   0.0000   0.0000
   2.500   0.5216   0.00000  -0.00394  -0.0452   0.0000   0.0000
   5.000   0.9069   0.00000  -0.00394  -0.0712   0.0000   0.0000
   7.500   1.2905   0.00000  -0.00393  -0.0969   0.0000   0.0000
  10.000   1.6717   0.00000  -0.00393  -0.1223   0.0000   0.0000
  12.500   2.0497   0.00000  -0.00392  -0.1470   0.0000   0.0000
  15.000   2.4237   0.00000  -0.00391  -0.1710   0.0000   0.0000
  17.500   2.7932   0.00000  -0.00389  -0.1941   0.0000   0.0000
  20.000   3.1573   0.00000  -0.00388  -0.2160   0.0000   0.0000
  22.500   3.5155   0.00000  -0.00385  -0.2366   0.0000   0.0000
  25.000   3.8669   0.00000  -0.00383  -0.2558   0.0000   0.0000
