  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3913                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.2673   0.00000  -0.00112  -0.2304   0.0000   0.0000
  -7.500   0.0381   0.00000  -0.00113  -0.2367   0.0000   0.0000
  -5.000   0.3435   0.00000  -0.00116  -0.2425   0.0000   0.0000
  -2.500   0.6482   0.00000  -0.00119  -0.2477   0.0000   0.0000
   0.000   0.9516   0.00000  -0.00124  -0.2523   0.0000   0.0000
   2.500   1.2533   0.00000  -0.00131  -0.2563   0.0000   0.0000
   5.000   1.5526   0.00000  -0.00138  -0.2596   0.0000   0.0000
   7.500   1.8489   0.00000  -0.00146  -0.2623   0.0000   0.0000
  10.000   2.1417   0.00000  -0.00155  -0.2642   0.0000   0.0000
  12.500   2.4305   0.00000  -0.00165  -0.2655   0.0000   0.0000
  15.000   2.7147   0.00000  -0.00175  -0.2660   0.0000   0.0000
  17.500   2.9937   0.00000  -0.00186  -0.2658   0.0000   0.0000
  20.000   3.2670   0.00000  -0.00196  -0.2648   0.0000   0.0000
  22.500   3.5341   0.00000  -0.00207  -0.2631   0.0000   0.0000
  25.000   3.7945   0.00000  -0.00217  -0.2608   0.0000   0.0000
