  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1277                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.6982   0.00000  -0.00416   0.2097   0.0000   0.0000
  -7.500  -1.2405   0.00000  -0.00417   0.1546   0.0000   0.0000
  -5.000  -0.7804   0.00000  -0.00418   0.0978   0.0000   0.0000
  -2.500  -0.3189   0.00000  -0.00419   0.0399   0.0000   0.0000
   0.000   0.1433   0.00000  -0.00419  -0.0187   0.0000   0.0000
   2.500   0.6052   0.00000  -0.00418  -0.0776   0.0000   0.0000
   5.000   1.0659   0.00000  -0.00417  -0.1363   0.0000   0.0000
   7.500   1.5246   0.00000  -0.00416  -0.1944   0.0000   0.0000
  10.000   1.9804   0.00000  -0.00414  -0.2514   0.0000   0.0000
  12.500   2.4325   0.00000  -0.00411  -0.3069   0.0000   0.0000
  15.000   2.8799   0.00000  -0.00408  -0.3605   0.0000   0.0000
  17.500   3.3218   0.00000  -0.00405  -0.4117   0.0000   0.0000
  20.000   3.7574   0.00000  -0.00400  -0.4603   0.0000   0.0000
  22.500   4.1859   0.00000  -0.00396  -0.5057   0.0000   0.0000
  25.000   4.6064   0.00000  -0.00390  -0.5478   0.0000   0.0000
