  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3779                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.2574   0.00000  -0.00412   0.1011   0.0000   0.0000
  -7.500  -0.7920   0.00000  -0.00416   0.0426   0.0000   0.0000
  -5.000  -0.3252   0.00000  -0.00419  -0.0175   0.0000   0.0000
  -2.500   0.1422   0.00000  -0.00422  -0.0786   0.0000   0.0000
   0.000   0.6094   0.00000  -0.00424  -0.1403   0.0000   0.0000
   2.500   1.0754   0.00000  -0.00426  -0.2023   0.0000   0.0000
   5.000   1.5394   0.00000  -0.00427  -0.2639   0.0000   0.0000
   7.500   2.0005   0.00000  -0.00427  -0.3247   0.0000   0.0000
  10.000   2.4577   0.00000  -0.00427  -0.3842   0.0000   0.0000
  12.500   2.9103   0.00000  -0.00426  -0.4421   0.0000   0.0000
  15.000   3.3573   0.00000  -0.00424  -0.4978   0.0000   0.0000
  17.500   3.7979   0.00000  -0.00421  -0.5510   0.0000   0.0000
  20.000   4.2314   0.00000  -0.00418  -0.6012   0.0000   0.0000
  22.500   4.6567   0.00000  -0.00413  -0.6480   0.0000   0.0000
  25.000   5.0732   0.00000  -0.00408  -0.6911   0.0000   0.0000
