  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5127                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7621   0.00000  -0.00288  -0.0335   0.0000   0.0000
  -7.500  -0.4244   0.00000  -0.00284  -0.0413   0.0000   0.0000
  -5.000  -0.0858   0.00000  -0.00281  -0.0502   0.0000   0.0000
  -2.500   0.2530   0.00000  -0.00278  -0.0603   0.0000   0.0000
   0.000   0.5912   0.00000  -0.00276  -0.0713   0.0000   0.0000
   2.500   0.9283   0.00000  -0.00274  -0.0833   0.0000   0.0000
   5.000   1.2637   0.00000  -0.00274  -0.0961   0.0000   0.0000
   7.500   1.5966   0.00000  -0.00274  -0.1097   0.0000   0.0000
  10.000   1.9265   0.00000  -0.00275  -0.1239   0.0000   0.0000
  12.500   2.2528   0.00000  -0.00277  -0.1386   0.0000   0.0000
  15.000   2.5747   0.00000  -0.00280  -0.1537   0.0000   0.0000
  17.500   2.8918   0.00000  -0.00284  -0.1692   0.0000   0.0000
  20.000   3.2034   0.00000  -0.00288  -0.1848   0.0000   0.0000
  22.500   3.5088   0.00000  -0.00292  -0.2005   0.0000   0.0000
  25.000   3.8076   0.00000  -0.00297  -0.2162   0.0000   0.0000
