  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7790                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.5886   0.00000  -0.00464  -0.0114   0.0000   0.0000
  -7.500  -0.0924   0.00000  -0.00466  -0.0856   0.0000   0.0000
  -5.000   0.4040   0.00000  -0.00467  -0.1621   0.0000   0.0000
  -2.500   0.8997   0.00000  -0.00468  -0.2402   0.0000   0.0000
   0.000   1.3936   0.00000  -0.00468  -0.3195   0.0000   0.0000
   2.500   1.8849   0.00000  -0.00467  -0.3993   0.0000   0.0000
   5.000   2.3726   0.00000  -0.00466  -0.4790   0.0000   0.0000
   7.500   2.8558   0.00000  -0.00464  -0.5579   0.0000   0.0000
  10.000   3.3335   0.00000  -0.00461  -0.6356   0.0000   0.0000
  12.500   3.8050   0.00000  -0.00457  -0.7114   0.0000   0.0000
  15.000   4.2691   0.00000  -0.00452  -0.7846   0.0000   0.0000
  17.500   4.7252   0.00000  -0.00447  -0.8549   0.0000   0.0000
  20.000   5.1722   0.00000  -0.00441  -0.9216   0.0000   0.0000
  22.500   5.6094   0.00000  -0.00433  -0.9842   0.0000   0.0000
  25.000   6.0360   0.00000  -0.00425  -1.0422   0.0000   0.0000
