  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3467                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.2717   0.00000  -0.00425   0.0908   0.0000   0.0000
  -7.500  -0.8373   0.00000  -0.00426   0.0477   0.0000   0.0000
  -5.000  -0.4013   0.00000  -0.00427   0.0032   0.0000   0.0000
  -2.500   0.0355   0.00000  -0.00428  -0.0425   0.0000   0.0000
   0.000   0.4723   0.00000  -0.00427  -0.0891   0.0000   0.0000
   2.500   0.9081   0.00000  -0.00427  -0.1361   0.0000   0.0000
   5.000   1.3422   0.00000  -0.00426  -0.1832   0.0000   0.0000
   7.500   1.7738   0.00000  -0.00424  -0.2301   0.0000   0.0000
  10.000   2.2020   0.00000  -0.00422  -0.2764   0.0000   0.0000
  12.500   2.6260   0.00000  -0.00420  -0.3218   0.0000   0.0000
  15.000   3.0449   0.00000  -0.00417  -0.3659   0.0000   0.0000
  17.500   3.4581   0.00000  -0.00413  -0.4083   0.0000   0.0000
  20.000   3.8648   0.00000  -0.00409  -0.4488   0.0000   0.0000
  22.500   4.2640   0.00000  -0.00404  -0.4870   0.0000   0.0000
  25.000   4.6552   0.00000  -0.00399  -0.5227   0.0000   0.0000
