  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1382                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.7416   0.00000  -0.00410   0.2310   0.0000   0.0000
  -7.500  -1.2711   0.00000  -0.00411   0.1693   0.0000   0.0000
  -5.000  -0.7983   0.00000  -0.00412   0.1060   0.0000   0.0000
  -2.500  -0.3239   0.00000  -0.00413   0.0414   0.0000   0.0000
   0.000   0.1511   0.00000  -0.00413  -0.0240   0.0000   0.0000
   2.500   0.6258   0.00000  -0.00412  -0.0895   0.0000   0.0000
   5.000   1.0993   0.00000  -0.00411  -0.1548   0.0000   0.0000
   7.500   1.5707   0.00000  -0.00410  -0.2194   0.0000   0.0000
  10.000   2.0391   0.00000  -0.00408  -0.2827   0.0000   0.0000
  12.500   2.5037   0.00000  -0.00405  -0.3443   0.0000   0.0000
  15.000   2.9634   0.00000  -0.00402  -0.4037   0.0000   0.0000
  17.500   3.4176   0.00000  -0.00398  -0.4604   0.0000   0.0000
  20.000   3.8652   0.00000  -0.00394  -0.5140   0.0000   0.0000
  22.500   4.3055   0.00000  -0.00389  -0.5642   0.0000   0.0000
  25.000   4.7376   0.00000  -0.00383  -0.6105   0.0000   0.0000
