  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5604                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.4074   0.00000  -0.00368  -0.1814   0.0000   0.0000
  -7.500  -0.1221   0.00000  -0.00240  -0.1835   0.0000   0.0000
  -5.000   0.1631   0.00000  -0.00147  -0.1855   0.0000   0.0000
  -2.500   0.4477   0.00000  -0.00092  -0.1874   0.0000   0.0000
   0.000   0.7313   0.00000  -0.00079  -0.1893   0.0000   0.0000
   2.500   1.0133   0.00000  -0.00110  -0.1911   0.0000   0.0000
   5.000   1.2932   0.00000  -0.00188  -0.1928   0.0000   0.0000
   7.500   1.5707   0.00000  -0.00313  -0.1945   0.0000   0.0000
  10.000   1.8452   0.00000  -0.00484  -0.1960   0.0000   0.0000
  12.500   2.1163   0.00000  -0.00701  -0.1973   0.0000   0.0000
  15.000   2.3834   0.00000  -0.00962  -0.1986   0.0000   0.0000
  17.500   2.6463   0.00000  -0.01265  -0.1996   0.0000   0.0000
  20.000   2.9043   0.00000  -0.01605  -0.2006   0.0000   0.0000
  22.500   3.1572   0.00000  -0.01978  -0.2013   0.0000   0.0000
  25.000   3.4043   0.00000  -0.02380  -0.2019   0.0000   0.0000
