  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1401                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0213   0.00000   0.04251  -0.0349   0.0000   0.0000
  -7.500  -0.7361   0.00000   0.02297  -0.0314   0.0000   0.0000
  -5.000  -0.4509   0.00000   0.00937  -0.0288   0.0000   0.0000
  -2.500  -0.1672   0.00000   0.00148  -0.0271   0.0000   0.0000
   0.000   0.1138   0.00000  -0.00102  -0.0263   0.0000   0.0000
   2.500   0.3910   0.00000   0.00145  -0.0265   0.0000   0.0000
   5.000   0.6632   0.00000   0.00834  -0.0275   0.0000   0.0000
   7.500   0.9292   0.00000   0.01906  -0.0295   0.0000   0.0000
  10.000   1.1882   0.00000   0.03292  -0.0324   0.0000   0.0000
  12.500   1.4394   0.00000   0.04918  -0.0361   0.0000   0.0000
  15.000   1.6818   0.00000   0.06705  -0.0408   0.0000   0.0000
  17.500   1.9149   0.00000   0.08571  -0.0462   0.0000   0.0000
  20.000   2.1383   0.00000   0.10431  -0.0524   0.0000   0.0000
  22.500   2.3514   0.00000   0.12202  -0.0593   0.0000   0.0000
  25.000   2.5541   0.00000   0.13802  -0.0669   0.0000   0.0000
