  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5317                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.6433   0.00000  -0.00169  -0.0962   0.0000   0.0000
  -7.500  -0.3291   0.00000  -0.00166  -0.1007   0.0000   0.0000
  -5.000  -0.0142   0.00000  -0.00163  -0.1058   0.0000   0.0000
  -2.500   0.3007   0.00000  -0.00162  -0.1114   0.0000   0.0000
   0.000   0.6151   0.00000  -0.00162  -0.1175   0.0000   0.0000
   2.500   0.9282   0.00000  -0.00163  -0.1240   0.0000   0.0000
   5.000   1.2396   0.00000  -0.00165  -0.1309   0.0000   0.0000
   7.500   1.5487   0.00000  -0.00169  -0.1382   0.0000   0.0000
  10.000   1.8548   0.00000  -0.00173  -0.1458   0.0000   0.0000
  12.500   2.1573   0.00000  -0.00178  -0.1536   0.0000   0.0000
  15.000   2.4558   0.00000  -0.00184  -0.1615   0.0000   0.0000
  17.500   2.7496   0.00000  -0.00191  -0.1696   0.0000   0.0000
  20.000   3.0382   0.00000  -0.00198  -0.1777   0.0000   0.0000
  22.500   3.3210   0.00000  -0.00206  -0.1858   0.0000   0.0000
  25.000   3.5975   0.00000  -0.00213  -0.1939   0.0000   0.0000
