  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5393                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.2530   0.00000  -0.00409   0.1955   0.0000   0.0000
  -7.500  -0.7512   0.00000  -0.00410   0.1212   0.0000   0.0000
  -5.000  -0.2479   0.00000  -0.00410   0.0437   0.0000   0.0000
  -2.500   0.2558   0.00000  -0.00410  -0.0363   0.0000   0.0000
   0.000   0.7590   0.00000  -0.00409  -0.1183   0.0000   0.0000
   2.500   1.2608   0.00000  -0.00407  -0.2016   0.0000   0.0000
   5.000   1.7602   0.00000  -0.00405  -0.2856   0.0000   0.0000
   7.500   2.2563   0.00000  -0.00403  -0.3697   0.0000   0.0000
  10.000   2.7480   0.00000  -0.00399  -0.4532   0.0000   0.0000
  12.500   3.2345   0.00000  -0.00396  -0.5354   0.0000   0.0000
  15.000   3.7149   0.00000  -0.00391  -0.6158   0.0000   0.0000
  17.500   4.1882   0.00000  -0.00386  -0.6938   0.0000   0.0000
  20.000   4.6535   0.00000  -0.00380  -0.7686   0.0000   0.0000
  22.500   5.1100   0.00000  -0.00374  -0.8399   0.0000   0.0000
  25.000   5.5567   0.00000  -0.00367  -0.9070   0.0000   0.0000
