  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4928                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.0646   0.00000  -0.00244  -0.2731   0.0000   0.0000
  -7.500   0.2769   0.00000  -0.00250  -0.2874   0.0000   0.0000
  -5.000   0.6179   0.00000  -0.00257  -0.3012   0.0000   0.0000
  -2.500   0.9578   0.00000  -0.00263  -0.3145   0.0000   0.0000
   0.000   1.2958   0.00000  -0.00270  -0.3272   0.0000   0.0000
   2.500   1.6313   0.00000  -0.00277  -0.3392   0.0000   0.0000
   5.000   1.9638   0.00000  -0.00284  -0.3503   0.0000   0.0000
   7.500   2.2925   0.00000  -0.00290  -0.3606   0.0000   0.0000
  10.000   2.6169   0.00000  -0.00296  -0.3698   0.0000   0.0000
  12.500   2.9363   0.00000  -0.00302  -0.3780   0.0000   0.0000
  15.000   3.2501   0.00000  -0.00307  -0.3851   0.0000   0.0000
  17.500   3.5578   0.00000  -0.00311  -0.3910   0.0000   0.0000
  20.000   3.8586   0.00000  -0.00314  -0.3957   0.0000   0.0000
  22.500   4.1522   0.00000  -0.00315  -0.3992   0.0000   0.0000
  25.000   4.4378   0.00000  -0.00316  -0.4014   0.0000   0.0000
