  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7998                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.0442   0.00000  -0.00541  -0.0919   0.0000   0.0000
  -7.500   0.4731   0.00000  -0.00546  -0.1806   0.0000   0.0000
  -5.000   0.9896   0.00000  -0.00549  -0.2711   0.0000   0.0000
  -2.500   1.5042   0.00000  -0.00552  -0.3629   0.0000   0.0000
   0.000   2.0159   0.00000  -0.00554  -0.4551   0.0000   0.0000
   2.500   2.5239   0.00000  -0.00555  -0.5472   0.0000   0.0000
   5.000   3.0270   0.00000  -0.00554  -0.6383   0.0000   0.0000
   7.500   3.5243   0.00000  -0.00552  -0.7278   0.0000   0.0000
  10.000   4.0150   0.00000  -0.00549  -0.8150   0.0000   0.0000
  12.500   4.4980   0.00000  -0.00545  -0.8992   0.0000   0.0000
  15.000   4.9724   0.00000  -0.00539  -0.9799   0.0000   0.0000
  17.500   5.4374   0.00000  -0.00532  -1.0563   0.0000   0.0000
  20.000   5.8921   0.00000  -0.00524  -1.1280   0.0000   0.0000
  22.500   6.3355   0.00000  -0.00514  -1.1943   0.0000   0.0000
  25.000   6.7668   0.00000  -0.00503  -1.2548   0.0000   0.0000
