  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4948                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.2432   0.00000  -0.00385  -0.2017   0.0000   0.0000
  -7.500   0.1468   0.00000  -0.00391  -0.2300   0.0000   0.0000
  -5.000   0.5365   0.00000  -0.00396  -0.2584   0.0000   0.0000
  -2.500   0.9252   0.00000  -0.00402  -0.2866   0.0000   0.0000
   0.000   1.3122   0.00000  -0.00407  -0.3145   0.0000   0.0000
   2.500   1.6966   0.00000  -0.00411  -0.3418   0.0000   0.0000
   5.000   2.0778   0.00000  -0.00415  -0.3683   0.0000   0.0000
   7.500   2.4551   0.00000  -0.00419  -0.3938   0.0000   0.0000
  10.000   2.8277   0.00000  -0.00421  -0.4181   0.0000   0.0000
  12.500   3.1950   0.00000  -0.00423  -0.4411   0.0000   0.0000
  15.000   3.5561   0.00000  -0.00424  -0.4625   0.0000   0.0000
  17.500   3.9105   0.00000  -0.00424  -0.4823   0.0000   0.0000
  20.000   4.2575   0.00000  -0.00423  -0.5001   0.0000   0.0000
  22.500   4.5964   0.00000  -0.00420  -0.5160   0.0000   0.0000
  25.000   4.9265   0.00000  -0.00416  -0.5298   0.0000   0.0000
