  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7404                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.3186   0.00000  -0.00391  -0.1819   0.0000   0.0000
  -7.500  -0.0314   0.00000  -0.00282  -0.1828   0.0000   0.0000
  -5.000   0.2553   0.00000  -0.00191  -0.1840   0.0000   0.0000
  -2.500   0.5412   0.00000  -0.00124  -0.1856   0.0000   0.0000
   0.000   0.8255   0.00000  -0.00088  -0.1875   0.0000   0.0000
   2.500   1.1080   0.00000  -0.00088  -0.1897   0.0000   0.0000
   5.000   1.3879   0.00000  -0.00128  -0.1923   0.0000   0.0000
   7.500   1.6650   0.00000  -0.00212  -0.1951   0.0000   0.0000
  10.000   1.9387   0.00000  -0.00344  -0.1983   0.0000   0.0000
  12.500   2.2086   0.00000  -0.00524  -0.2016   0.0000   0.0000
  15.000   2.4741   0.00000  -0.00755  -0.2052   0.0000   0.0000
  17.500   2.7350   0.00000  -0.01037  -0.2090   0.0000   0.0000
  20.000   2.9907   0.00000  -0.01369  -0.2129   0.0000   0.0000
  22.500   3.2408   0.00000  -0.01748  -0.2170   0.0000   0.0000
  25.000   3.4850   0.00000  -0.02173  -0.2212   0.0000   0.0000
