  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4777                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0334   0.00000  -0.00417   0.0445   0.0000   0.0000
  -7.500  -0.5722   0.00000  -0.00422  -0.0117   0.0000   0.0000
  -5.000  -0.1100   0.00000  -0.00427  -0.0695   0.0000   0.0000
  -2.500   0.3525   0.00000  -0.00430  -0.1283   0.0000   0.0000
   0.000   0.8143   0.00000  -0.00434  -0.1878   0.0000   0.0000
   2.500   1.2745   0.00000  -0.00436  -0.2475   0.0000   0.0000
   5.000   1.7323   0.00000  -0.00438  -0.3069   0.0000   0.0000
   7.500   2.1869   0.00000  -0.00439  -0.3656   0.0000   0.0000
  10.000   2.6372   0.00000  -0.00439  -0.4231   0.0000   0.0000
  12.500   3.0826   0.00000  -0.00438  -0.4790   0.0000   0.0000
  15.000   3.5221   0.00000  -0.00436  -0.5329   0.0000   0.0000
  17.500   3.9549   0.00000  -0.00434  -0.5844   0.0000   0.0000
  20.000   4.3801   0.00000  -0.00430  -0.6331   0.0000   0.0000
  22.500   4.7971   0.00000  -0.00425  -0.6785   0.0000   0.0000
  25.000   5.2049   0.00000  -0.00420  -0.7204   0.0000   0.0000
