  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7491                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8800   0.00000  -0.00417   0.1019   0.0000   0.0000
  -7.500  -0.3818   0.00000  -0.00418   0.0298   0.0000   0.0000
  -5.000   0.1172   0.00000  -0.00418  -0.0456   0.0000   0.0000
  -2.500   0.6159   0.00000  -0.00418  -0.1237   0.0000   0.0000
   0.000   1.1135   0.00000  -0.00417  -0.2039   0.0000   0.0000
   2.500   1.6089   0.00000  -0.00416  -0.2855   0.0000   0.0000
   5.000   2.1012   0.00000  -0.00413  -0.3680   0.0000   0.0000
   7.500   2.5896   0.00000  -0.00411  -0.4508   0.0000   0.0000
  10.000   3.0730   0.00000  -0.00407  -0.5331   0.0000   0.0000
  12.500   3.5506   0.00000  -0.00403  -0.6145   0.0000   0.0000
  15.000   4.0215   0.00000  -0.00399  -0.6941   0.0000   0.0000
  17.500   4.4846   0.00000  -0.00393  -0.7716   0.0000   0.0000
  20.000   4.9393   0.00000  -0.00387  -0.8462   0.0000   0.0000
  22.500   5.3845   0.00000  -0.00381  -0.9174   0.0000   0.0000
  25.000   5.8195   0.00000  -0.00373  -0.9846   0.0000   0.0000
