  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5291                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.2674   0.00000  -0.00413   0.2088   0.0000   0.0000
  -7.500  -0.7709   0.00000  -0.00414   0.1381   0.0000   0.0000
  -5.000  -0.2729   0.00000  -0.00415   0.0641   0.0000   0.0000
  -2.500   0.2256   0.00000  -0.00414  -0.0126   0.0000   0.0000
   0.000   0.7237   0.00000  -0.00414  -0.0914   0.0000   0.0000
   2.500   1.2204   0.00000  -0.00412  -0.1717   0.0000   0.0000
   5.000   1.7148   0.00000  -0.00410  -0.2530   0.0000   0.0000
   7.500   2.2059   0.00000  -0.00408  -0.3345   0.0000   0.0000
  10.000   2.6928   0.00000  -0.00405  -0.4157   0.0000   0.0000
  12.500   3.1746   0.00000  -0.00401  -0.4960   0.0000   0.0000
  15.000   3.6503   0.00000  -0.00396  -0.5747   0.0000   0.0000
  17.500   4.1191   0.00000  -0.00392  -0.6513   0.0000   0.0000
  20.000   4.5801   0.00000  -0.00386  -0.7251   0.0000   0.0000
  22.500   5.0323   0.00000  -0.00380  -0.7956   0.0000   0.0000
  25.000   5.4750   0.00000  -0.00373  -0.8623   0.0000   0.0000
