  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3746                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.9192   0.00000  -0.00395  -0.0474   0.0000   0.0000
  -7.500  -0.5361   0.00000  -0.00397  -0.0717   0.0000   0.0000
  -5.000  -0.1520   0.00000  -0.00398  -0.0966   0.0000   0.0000
  -2.500   0.2323   0.00000  -0.00400  -0.1218   0.0000   0.0000
   0.000   0.6163   0.00000  -0.00401  -0.1472   0.0000   0.0000
   2.500   0.9991   0.00000  -0.00402  -0.1726   0.0000   0.0000
   5.000   1.3799   0.00000  -0.00403  -0.1978   0.0000   0.0000
   7.500   1.7582   0.00000  -0.00404  -0.2225   0.0000   0.0000
  10.000   2.1331   0.00000  -0.00405  -0.2467   0.0000   0.0000
  12.500   2.5039   0.00000  -0.00405  -0.2700   0.0000   0.0000
  15.000   2.8700   0.00000  -0.00404  -0.2924   0.0000   0.0000
  17.500   3.2306   0.00000  -0.00403  -0.3137   0.0000   0.0000
  20.000   3.5851   0.00000  -0.00402  -0.3337   0.0000   0.0000
  22.500   3.9328   0.00000  -0.00400  -0.3522   0.0000   0.0000
  25.000   4.2730   0.00000  -0.00397  -0.3692   0.0000   0.0000
