  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7587                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7733   0.00000  -0.00424   0.0443   0.0000   0.0000
  -7.500  -0.2852   0.00000  -0.00426  -0.0236   0.0000   0.0000
  -5.000   0.2035   0.00000  -0.00427  -0.0942   0.0000   0.0000
  -2.500   0.6919   0.00000  -0.00428  -0.1671   0.0000   0.0000
   0.000   1.1789   0.00000  -0.00428  -0.2416   0.0000   0.0000
   2.500   1.6636   0.00000  -0.00427  -0.3172   0.0000   0.0000
   5.000   2.1452   0.00000  -0.00426  -0.3933   0.0000   0.0000
   7.500   2.6227   0.00000  -0.00424  -0.4694   0.0000   0.0000
  10.000   3.0953   0.00000  -0.00421  -0.5448   0.0000   0.0000
  12.500   3.5619   0.00000  -0.00418  -0.6190   0.0000   0.0000
  15.000   4.0218   0.00000  -0.00414  -0.6914   0.0000   0.0000
  17.500   4.4740   0.00000  -0.00409  -0.7615   0.0000   0.0000
  20.000   4.9176   0.00000  -0.00404  -0.8287   0.0000   0.0000
  22.500   5.3520   0.00000  -0.00398  -0.8926   0.0000   0.0000
  25.000   5.7761   0.00000  -0.00390  -0.9526   0.0000   0.0000
