  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5266                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0306   0.00000  -0.00434   0.0774   0.0000   0.0000
  -7.500  -0.5974   0.00000  -0.00434   0.0374   0.0000   0.0000
  -5.000  -0.1631   0.00000  -0.00434  -0.0048   0.0000   0.0000
  -2.500   0.2715   0.00000  -0.00434  -0.0490   0.0000   0.0000
   0.000   0.7055   0.00000  -0.00433  -0.0947   0.0000   0.0000
   2.500   1.1383   0.00000  -0.00432  -0.1416   0.0000   0.0000
   5.000   1.5689   0.00000  -0.00430  -0.1894   0.0000   0.0000
   7.500   1.9965   0.00000  -0.00428  -0.2376   0.0000   0.0000
  10.000   2.4203   0.00000  -0.00425  -0.2860   0.0000   0.0000
  12.500   2.8394   0.00000  -0.00422  -0.3342   0.0000   0.0000
  15.000   3.2532   0.00000  -0.00419  -0.3817   0.0000   0.0000
  17.500   3.6608   0.00000  -0.00414  -0.4283   0.0000   0.0000
  20.000   4.0615   0.00000  -0.00410  -0.4736   0.0000   0.0000
  22.500   4.4544   0.00000  -0.00404  -0.5171   0.0000   0.0000
  25.000   4.8388   0.00000  -0.00398  -0.5587   0.0000   0.0000
