  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4418                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.400 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0734   0.01222   0.00529  -0.1046   0.7984   0.1395
  -4.000   0.0335   0.01152   0.00454  -0.1033   0.7593   0.1733
  -3.000   0.1405   0.01107   0.00403  -0.1021   0.7175   0.2189
  -2.000   0.2465   0.01074   0.00371  -0.1006   0.6745   0.2795
  -1.000   0.3512   0.01049   0.00356  -0.0991   0.6331   0.3656
   0.000   0.4516   0.01000   0.00364  -0.0968   0.5959   0.5712
   1.000   0.5496   0.00979   0.00399  -0.0934   0.5647   0.7858
   2.000   0.6557   0.01015   0.00452  -0.0908   0.5375   0.9439
   3.000   0.8222   0.01095   0.00508  -0.1023   0.5114   0.9940
   4.000   0.9257   0.01147   0.00546  -0.1014   0.4891   1.0000
   5.000   1.0072   0.01204   0.00594  -0.0956   0.4680   1.0000
   6.000   1.0941   0.01273   0.00657  -0.0910   0.4464   1.0000
   7.000   1.1799   0.01354   0.00733  -0.0863   0.4237   1.0000
   8.000   1.2564   0.01452   0.00827  -0.0802   0.3997   1.0000
   9.000   1.3290   0.01569   0.00953  -0.0740   0.3723   1.0000
  10.000   1.3958   0.01743   0.01128  -0.0677   0.3423   1.0000
  11.000   1.4539   0.01990   0.01375  -0.0612   0.3095   1.0000
  12.000   1.5020   0.02334   0.01722  -0.0546   0.2745   1.0000
  13.000   1.5356   0.02826   0.02214  -0.0481   0.2384   1.0000
  15.000   1.5567   0.04442   0.03838  -0.0378   0.1710   1.0000
  16.000   1.5462   0.05609   0.05014  -0.0350   0.1432   1.0000
  17.000   1.5264   0.06971   0.06389  -0.0340   0.1210   1.0000
  18.000   1.5020   0.08460   0.07891  -0.0345   0.1035   1.0000
