  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3032                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.400 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1611   0.01469   0.00736  -0.0376   0.5928   0.4093
  -4.000  -0.1027   0.01458   0.00720  -0.0275   0.5635   0.4308
  -3.000  -0.0358   0.01449   0.00710  -0.0190   0.5357   0.4540
  -2.000   0.0324   0.01444   0.00706  -0.0107   0.5092   0.4787
  -1.000   0.0983   0.01445   0.00708  -0.0020   0.4843   0.5050
   0.000   0.1574   0.01451   0.00717   0.0079   0.4610   0.5330
   1.000   0.2296   0.01483   0.00753   0.0147   0.4384   0.5637
   2.000   0.3069   0.01535   0.00807   0.0201   0.4166   0.5965
   3.000   0.3850   0.01597   0.00884   0.0248   0.3959   0.6337
   4.000   0.4632   0.01686   0.00984   0.0289   0.3760   0.6744
   5.000   0.5396   0.01798   0.01113   0.0327   0.3570   0.7186
   6.000   0.6133   0.01944   0.01275   0.0363   0.3389   0.7677
   7.000   0.6823   0.02128   0.01478   0.0400   0.3218   0.8217
   8.000   0.7441   0.02361   0.01732   0.0444   0.3055   0.8787
   9.000   0.7988   0.02659   0.02046   0.0493   0.2901   0.9338
  10.000   0.8747   0.03059   0.02448   0.0482   0.2745   0.9730
  11.000   0.9795   0.03582   0.02972   0.0390   0.2587   0.9891
  12.000   1.0797   0.04191   0.03584   0.0285   0.2435   0.9983
  13.000   1.0886   0.04642   0.04029   0.0347   0.2317   1.0001
  14.000   1.0920   0.05203   0.04595   0.0405   0.2205   1.0001
  15.000   1.1042   0.05918   0.05319   0.0425   0.2091   1.0001
  16.000   1.1216   0.06711   0.06122   0.0424   0.1981   1.0001
  17.000   1.1363   0.07591   0.07010   0.0412   0.1876   1.0001
  18.000   1.1502   0.08516   0.07942   0.0391   0.1777   1.0001
