  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6729                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.400 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0772   0.02169   0.01535  -0.1480   0.7944   0.2495
  -4.000   0.0641   0.01950   0.01328  -0.1539   0.7843   0.2733
  -2.000   0.3231   0.01687   0.01057  -0.1613   0.7271   0.3241
  -1.000   0.4610   0.01607   0.00950  -0.1666   0.6845   0.3531
   0.000   0.5714   0.01647   0.00974  -0.1672   0.6454   0.3821
   1.000   0.6621   0.01746   0.01067  -0.1645   0.6109   0.4113
   2.000   0.7575   0.01846   0.01155  -0.1628   0.5801   0.4427
   3.000   0.8444   0.01978   0.01287  -0.1597   0.5522   0.4744
   4.000   0.9315   0.02122   0.01432  -0.1568   0.5256   0.5078
   5.000   1.0160   0.02286   0.01602  -0.1537   0.5003   0.5433
   6.000   1.0981   0.02471   0.01792  -0.1504   0.4763   0.5792
   7.000   1.1769   0.02684   0.02008  -0.1467   0.4533   0.6146
   8.000   1.2503   0.02932   0.02259  -0.1426   0.4312   0.6482
   9.000   1.3193   0.03217   0.02546  -0.1381   0.4100   0.6785
  10.000   1.3832   0.03542   0.02874  -0.1333   0.3895   0.7054
  11.000   1.4421   0.03913   0.03251  -0.1285   0.3697   0.7301
  12.000   1.4953   0.04338   0.03686  -0.1236   0.3505   0.7538
  13.000   1.5424   0.04831   0.04189  -0.1187   0.3319   0.7772
  14.000   1.5822   0.05407   0.04779  -0.1140   0.3137   0.8010
  15.000   1.6147   0.06070   0.05459  -0.1095   0.2961   0.8276
  16.000   1.6394   0.06816   0.06230  -0.1052   0.2790   0.8712
  17.000   1.6549   0.07614   0.07045  -0.1010   0.2625   1.0000
  18.000   1.6691   0.08547   0.07985  -0.0986   0.2463   1.0000
