  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2835                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.400 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1486   0.01721   0.00998  -0.0937   0.6511   0.3533
  -4.000  -0.1663   0.01671   0.00937  -0.0707   0.6197   0.3672
  -3.000  -0.1345   0.01635   0.00891  -0.0566   0.5913   0.3834
  -2.000  -0.0752   0.01620   0.00865  -0.0476   0.5644   0.4010
  -1.000  -0.0014   0.01616   0.00857  -0.0415   0.5389   0.4209
   0.000   0.0805   0.01623   0.00864  -0.0370   0.5146   0.4426
   1.000   0.1665   0.01647   0.00887  -0.0334   0.4913   0.4655
   2.000   0.2514   0.01685   0.00930  -0.0298   0.4701   0.4897
   3.000   0.3378   0.01741   0.00993  -0.0268   0.4498   0.5154
   4.000   0.4242   0.01818   0.01077  -0.0240   0.4302   0.5427
   5.000   0.5094   0.01918   0.01184  -0.0214   0.4116   0.5717
   6.000   0.5924   0.02044   0.01318  -0.0188   0.3938   0.6023
   7.000   0.6723   0.02201   0.01481  -0.0161   0.3768   0.6344
   8.000   0.7488   0.02390   0.01678  -0.0134   0.3603   0.6681
   9.000   0.8199   0.02623   0.01923  -0.0105   0.3444   0.7034
  10.000   0.8821   0.02928   0.02251  -0.0073   0.3299   0.7382
  11.000   0.9419   0.03281   0.02621  -0.0044   0.3156   0.7712
  12.000   0.9967   0.03685   0.03037  -0.0016   0.3019   0.8012
  13.000   1.0467   0.04136   0.03497   0.0009   0.2887   0.8292
  14.000   1.0951   0.04603   0.03969   0.0032   0.2759   0.8568
  15.000   1.1241   0.05250   0.04639   0.0057   0.2638   0.8852
  16.000   1.1491   0.05923   0.05335   0.0082   0.2520   0.9181
  17.000   1.1691   0.06581   0.06015   0.0105   0.2406   1.0000
  18.000   1.2040   0.07407   0.06842   0.0077   0.2293   1.0000
