  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1831                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.400 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2580   0.01487   0.00788  -0.0671   0.6882   0.3660
  -4.000  -0.2044   0.01452   0.00744  -0.0567   0.6492   0.3861
  -3.000  -0.1412   0.01431   0.00712  -0.0478   0.6132   0.4076
  -2.000  -0.0701   0.01418   0.00689  -0.0401   0.5799   0.4307
  -1.000   0.0015   0.01404   0.00674  -0.0325   0.5497   0.4550
   0.000   0.0696   0.01396   0.00664  -0.0241   0.5211   0.4805
   1.000   0.1444   0.01402   0.00667  -0.0172   0.4939   0.5075
   2.000   0.2268   0.01423   0.00693  -0.0121   0.4680   0.5377
   3.000   0.3126   0.01463   0.00739  -0.0077   0.4434   0.5698
   4.000   0.3992   0.01521   0.00800  -0.0039   0.4199   0.6040
   5.000   0.4853   0.01598   0.00878  -0.0003   0.3975   0.6395
   6.000   0.5687   0.01690   0.00985   0.0035   0.3762   0.6780
   7.000   0.6494   0.01813   0.01116   0.0072   0.3560   0.7180
   8.000   0.7258   0.01965   0.01281   0.0112   0.3369   0.7579
   9.000   0.7962   0.02158   0.01488   0.0155   0.3189   0.7972
  10.000   0.8612   0.02395   0.01737   0.0198   0.3018   0.8351
  11.000   0.9192   0.02676   0.02034   0.0244   0.2857   0.8735
  12.000   0.9657   0.03017   0.02395   0.0299   0.2706   0.9184
  13.000   1.0171   0.03433   0.02826   0.0330   0.2558   0.9760
  14.000   1.0780   0.03948   0.03342   0.0308   0.2412   1.0000
  15.000   1.1186   0.04538   0.03934   0.0314   0.2279   1.0000
  16.000   1.1517   0.05232   0.04633   0.0317   0.2152   1.0000
  17.000   1.1790   0.06006   0.05414   0.0316   0.2032   1.0000
  18.000   1.2000   0.06868   0.06284   0.0308   0.1918   1.0000
