  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4516                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.400 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0429   0.01177   0.00523  -0.1233   0.8639   0.1487
  -4.000   0.0695   0.01091   0.00442  -0.1232   0.8399   0.1961
  -3.000   0.1819   0.01033   0.00389  -0.1231   0.8138   0.2570
  -2.000   0.2936   0.00985   0.00354  -0.1227   0.7849   0.3302
  -1.000   0.4043   0.00956   0.00338  -0.1222   0.7539   0.4141
   0.000   0.5141   0.00935   0.00336  -0.1214   0.7214   0.5144
   1.000   0.6209   0.00916   0.00349  -0.1200   0.6868   0.6474
   2.000   0.7161   0.00884   0.00382  -0.1153   0.6507   0.8989
   3.000   0.8452   0.00925   0.00406  -0.1188   0.6106   1.0000
   4.000   0.9415   0.00986   0.00446  -0.1156   0.5694   1.0000
   5.000   1.0351   0.01064   0.00502  -0.1119   0.5260   1.0000
   6.000   1.1232   0.01152   0.00578  -0.1074   0.4784   1.0000
   7.000   1.1997   0.01266   0.00677  -0.1008   0.4283   1.0000
   8.000   1.2690   0.01420   0.00816  -0.0935   0.3750   1.0000
   9.000   1.3314   0.01632   0.01011  -0.0859   0.3181   1.0000
  10.000   1.3850   0.01921   0.01281  -0.0780   0.2593   1.0000
  11.000   1.4276   0.02315   0.01655  -0.0700   0.2019   1.0000
  12.000   1.4607   0.02823   0.02148  -0.0624   0.1531   1.0000
  13.000   1.4831   0.03474   0.02792  -0.0555   0.1172   1.0000
  14.000   1.5010   0.04248   0.03574  -0.0502   0.0934   1.0000
  15.000   1.5072   0.05222   0.04558  -0.0463   0.0777   1.0000
  16.000   1.5107   0.06308   0.05668  -0.0441   0.0669   1.0000
  17.000   1.5057   0.07565   0.06951  -0.0434   0.0591   1.0000
  18.000   1.4959   0.08942   0.08354  -0.0442   0.0530   1.0000
