  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1226                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.400 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.3851   0.01272   0.00615  -0.0301   0.7218   0.3902
  -4.000  -0.2965   0.01237   0.00572  -0.0254   0.6771   0.4222
  -3.000  -0.2034   0.01223   0.00540  -0.0214   0.6326   0.4539
  -2.000  -0.1100   0.01204   0.00519  -0.0175   0.5900   0.4873
  -1.000  -0.0156   0.01202   0.00511  -0.0138   0.5515   0.5251
   0.000   0.0781   0.01203   0.00511  -0.0100   0.5139   0.5625
   1.000   0.1723   0.01212   0.00519  -0.0063   0.4784   0.6008
   2.000   0.2632   0.01233   0.00541  -0.0021   0.4443   0.6428
   3.000   0.3506   0.01261   0.00575   0.0027   0.4112   0.6877
   4.000   0.4299   0.01304   0.00624   0.0090   0.3817   0.7363
   5.000   0.5129   0.01372   0.00703   0.0142   0.3546   0.7883
   6.000   0.5951   0.01470   0.00810   0.0192   0.3314   0.8422
   7.000   0.6735   0.01592   0.00939   0.0246   0.3122   0.8956
   8.000   0.7526   0.01747   0.01102   0.0297   0.2959   0.9427
   9.000   0.8611   0.01952   0.01306   0.0278   0.2805   0.9747
  10.000   1.0010   0.02193   0.01546   0.0183   0.2654   0.9870
  11.000   1.1296   0.02461   0.01814   0.0099   0.2514   0.9989
  12.000   1.1410   0.02655   0.02002   0.0225   0.2414   1.0000
  13.000   1.1624   0.02937   0.02293   0.0319   0.2313   1.0000
  14.000   1.2019   0.03323   0.02689   0.0366   0.2205   1.0000
  15.000   1.2419   0.03807   0.03180   0.0394   0.2097   1.0000
  16.000   1.2763   0.04400   0.03780   0.0409   0.1987   1.0000
  17.000   1.3036   0.05112   0.04500   0.0415   0.1876   1.0000
  18.000   1.3174   0.06018   0.05425   0.0408   0.1767   1.0000
