  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1736                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1698   0.01666   0.00961  -0.0756   0.6030   0.3579
  -4.000  -0.1144   0.01608   0.00889  -0.0674   0.5742   0.3731
  -3.000  -0.0736   0.01561   0.00841  -0.0557   0.5483   0.3902
  -2.000  -0.0859   0.01536   0.00814  -0.0329   0.5261   0.4056
  -1.000  -0.0817   0.01529   0.00802  -0.0130   0.5048   0.4218
   0.000  -0.0311   0.01538   0.00805  -0.0024   0.4834   0.4406
   1.000   0.0348   0.01562   0.00825   0.0050   0.4627   0.4608
   2.000   0.1076   0.01598   0.00861   0.0108   0.4425   0.4836
   3.000   0.1833   0.01649   0.00917   0.0157   0.4238   0.5080
   4.000   0.2628   0.01718   0.00995   0.0194   0.4063   0.5340
   5.000   0.3433   0.01812   0.01096   0.0226   0.3892   0.5617
   6.000   0.4229   0.01931   0.01225   0.0254   0.3728   0.5912
   7.000   0.4997   0.02082   0.01387   0.0281   0.3570   0.6239
   8.000   0.5735   0.02269   0.01585   0.0307   0.3418   0.6583
   9.000   0.6445   0.02498   0.01825   0.0330   0.3267   0.6941
  10.000   0.7107   0.02781   0.02129   0.0351   0.3134   0.7307
  11.000   0.7731   0.03114   0.02482   0.0370   0.3002   0.7691
  12.000   0.8294   0.03503   0.02890   0.0389   0.2874   0.8112
  13.000   0.8789   0.03936   0.03348   0.0412   0.2753   0.8655
  15.000   0.9806   0.05086   0.04531   0.0412   0.2516   0.9899
  16.000   1.0400   0.05822   0.05273   0.0358   0.2400   1.0000
  17.000   1.0535   0.06476   0.05930   0.0385   0.2296   1.0000
  18.000   1.0758   0.07227   0.06683   0.0386   0.2194   1.0000
