  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1722                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.3696   0.01097   0.00507  -0.0493   0.8628   0.3270
  -4.000  -0.2659   0.01029   0.00441  -0.0472   0.8199   0.3653
  -3.000  -0.1621   0.00987   0.00390  -0.0451   0.7642   0.4053
  -2.000  -0.0606   0.00972   0.00362  -0.0425   0.7010   0.4469
  -1.000   0.0410   0.00969   0.00352  -0.0401   0.6443   0.4901
   0.000   0.1424   0.00976   0.00353  -0.0375   0.5928   0.5353
   2.000   0.3440   0.01015   0.00387  -0.0323   0.5000   0.6308
   3.000   0.4430   0.01049   0.00421  -0.0294   0.4572   0.6794
   4.000   0.5396   0.01094   0.00468  -0.0261   0.4164   0.7266
   5.000   0.6313   0.01145   0.00523  -0.0219   0.3778   0.7729
   6.000   0.7180   0.01208   0.00594  -0.0169   0.3415   0.8225
   7.000   0.8025   0.01294   0.00691  -0.0117   0.3070   0.8820
   8.000   0.8828   0.01412   0.00817  -0.0058   0.2745   0.9606
  10.000   1.0633   0.01754   0.01131  -0.0028   0.2135   1.0000
  11.000   1.1243   0.01987   0.01356   0.0031   0.1891   1.0000
  12.000   1.1839   0.02279   0.01647   0.0081   0.1678   1.0000
  13.000   1.2306   0.02692   0.02056   0.0130   0.1494   1.0000
  14.000   1.2755   0.03176   0.02550   0.0166   0.1340   1.0000
  15.000   1.3072   0.03832   0.03215   0.0192   0.1210   1.0000
  16.000   1.3264   0.04671   0.04066   0.0206   0.1102   1.0000
  17.000   1.3353   0.05679   0.05092   0.0207   0.1011   1.0000
  18.000   1.3368   0.06827   0.06259   0.0194   0.0933   1.0000
