  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3939                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1587   0.02045   0.01341  -0.0955   0.6048   0.3336
  -4.000  -0.1576   0.01945   0.01234  -0.0789   0.5804   0.3455
  -3.000  -0.1653   0.01856   0.01142  -0.0602   0.5584   0.3582
  -2.000  -0.1023   0.01812   0.01087  -0.0541   0.5358   0.3727
  -1.000  -0.0179   0.01802   0.01069  -0.0518   0.5129   0.3888
   0.000   0.0696   0.01807   0.01083  -0.0499   0.4939   0.4069
   1.000   0.1651   0.01843   0.01123  -0.0496   0.4749   0.4253
   2.000   0.2601   0.01912   0.01192  -0.0493   0.4565   0.4445
   3.000   0.3549   0.02015   0.01289  -0.0494   0.4381   0.4636
   4.000   0.4451   0.02141   0.01427  -0.0490   0.4217   0.4871
   5.000   0.5367   0.02298   0.01598  -0.0493   0.4059   0.5109
   6.000   0.6242   0.02497   0.01804  -0.0494   0.3905   0.5353
   7.000   0.7095   0.02728   0.02036  -0.0496   0.3747   0.5607
   8.000   0.7860   0.03031   0.02357  -0.0492   0.3617   0.5868
   9.000   0.8612   0.03366   0.02704  -0.0492   0.3482   0.6135
  10.000   0.9319   0.03741   0.03087  -0.0490   0.3348   0.6433
  11.000   0.9925   0.04208   0.03575  -0.0485   0.3225   0.6739
  12.000   1.0484   0.04721   0.04110  -0.0479   0.3105   0.7041
  13.000   1.0989   0.05269   0.04671  -0.0470   0.2985   0.7329
  14.000   1.1407   0.05899   0.05314  -0.0461   0.2871   0.7596
  15.000   1.1729   0.06624   0.06061  -0.0452   0.2762   0.7839
  16.000   1.2061   0.07344   0.06790  -0.0446   0.2654   0.8058
  17.000   1.2339   0.07994   0.07447  -0.0425   0.2547   0.8247
  18.000   1.2369   0.08956   0.08434  -0.0413   0.2446   0.8389
