  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4026                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1546   0.01138   0.00474  -0.0302   0.6348   0.4097
  -4.000  -0.0591   0.01125   0.00456  -0.0265   0.5962   0.4427
  -3.000   0.0371   0.01116   0.00448  -0.0230   0.5599   0.4774
  -2.000   0.1321   0.01122   0.00450  -0.0193   0.5245   0.5147
  -1.000   0.2267   0.01125   0.00461  -0.0157   0.4916   0.5548
   0.000   0.3180   0.01144   0.00481  -0.0116   0.4595   0.5977
   1.000   0.4060   0.01166   0.00512  -0.0071   0.4298   0.6443
   2.000   0.4876   0.01200   0.00557  -0.0015   0.4011   0.6956
   3.000   0.5722   0.01267   0.00635   0.0029   0.3732   0.7522
   4.000   0.6583   0.01342   0.00731   0.0068   0.3474   0.8135
   5.000   0.7368   0.01453   0.00857   0.0116   0.3222   0.8761
   6.000   0.8047   0.01614   0.01023   0.0179   0.2986   0.9383
   7.000   0.9045   0.01820   0.01231   0.0168   0.2752   0.9780
   8.000   1.0300   0.02114   0.01515   0.0082   0.2504   0.9936
   9.000   1.0930   0.02388   0.01786   0.0103   0.2311   1.0001
  10.000   1.1136   0.02700   0.02098   0.0194   0.2151   1.0001
  11.000   1.1523   0.03141   0.02541   0.0233   0.1989   1.0001
  12.000   1.1883   0.03702   0.03106   0.0254   0.1838   1.0001
  13.000   1.2173   0.04388   0.03798   0.0265   0.1700   1.0001
  14.000   1.2384   0.05198   0.04616   0.0266   0.1575   1.0001
  15.000   1.2524   0.06124   0.05553   0.0259   0.1462   1.0001
  16.000   1.2601   0.07157   0.06599   0.0242   0.1359   1.0001
  17.000   1.2633   0.08279   0.07734   0.0217   0.1264   1.0001
  18.000   1.2639   0.09458   0.08929   0.0184   0.1178   1.0001
