  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3928                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2196   0.01334   0.00715  -0.1023   0.7713   0.3142
  -4.000  -0.1059   0.01294   0.00658  -0.1037   0.7237   0.3384
  -3.000   0.0059   0.01269   0.00621  -0.1046   0.6785   0.3654
  -2.000   0.1181   0.01260   0.00610  -0.1054   0.6372   0.3934
  -1.000   0.2319   0.01274   0.00613  -0.1064   0.5973   0.4228
   0.000   0.3451   0.01296   0.00633  -0.1072   0.5617   0.4532
   1.000   0.4560   0.01335   0.00667  -0.1075   0.5267   0.4849
   2.000   0.5664   0.01387   0.00720  -0.1078   0.4942   0.5188
   3.000   0.6751   0.01449   0.00786  -0.1078   0.4641   0.5536
   4.000   0.7786   0.01534   0.00870  -0.1069   0.4351   0.5885
   5.000   0.8772   0.01637   0.00977  -0.1052   0.4075   0.6253
   6.000   0.9689   0.01768   0.01113  -0.1023   0.3813   0.6619
   7.000   1.0573   0.01918   0.01271  -0.0991   0.3576   0.6979
   8.000   1.1395   0.02102   0.01463  -0.0953   0.3349   0.7315
   9.000   1.2104   0.02334   0.01706  -0.0899   0.3134   0.7634
  10.000   1.2721   0.02624   0.02007  -0.0838   0.2932   0.7913
  11.000   1.3250   0.02984   0.02376  -0.0772   0.2741   0.8149
  12.000   1.3702   0.03417   0.02818  -0.0707   0.2563   0.8350
  13.000   1.4038   0.03941   0.03352  -0.0639   0.2398   0.8517
  14.000   1.4241   0.04547   0.03971  -0.0565   0.2245   0.8644
  15.000   1.4437   0.05257   0.04694  -0.0512   0.2098   0.8775
  16.000   1.4590   0.06070   0.05520  -0.0476   0.1961   0.8900
  17.000   1.4678   0.07006   0.06470  -0.0452   0.1833   0.9016
  18.000   1.4713   0.08036   0.07514  -0.0440   0.1711   0.9122
