  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3734                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1984   0.01501   0.00824  -0.0904   0.6749   0.3163
  -4.000  -0.1575   0.01487   0.00791  -0.0779   0.6385   0.3314
  -3.000  -0.0957   0.01475   0.00773  -0.0694   0.6078   0.3492
  -2.000  -0.0203   0.01476   0.00772  -0.0636   0.5796   0.3682
  -1.000   0.0618   0.01493   0.00786  -0.0591   0.5531   0.3886
   0.000   0.1488   0.01524   0.00815  -0.0557   0.5283   0.4105
   1.000   0.2387   0.01569   0.00859  -0.0530   0.5048   0.4337
   2.000   0.3283   0.01632   0.00922  -0.0505   0.4825   0.4585
   3.000   0.4187   0.01711   0.01002  -0.0483   0.4614   0.4848
   4.000   0.5074   0.01811   0.01104  -0.0462   0.4411   0.5128
   5.000   0.5936   0.01934   0.01231  -0.0439   0.4218   0.5423
   6.000   0.6779   0.02082   0.01382  -0.0416   0.4031   0.5731
   7.000   0.7595   0.02258   0.01562  -0.0393   0.3850   0.6051
   8.000   0.8362   0.02473   0.01790  -0.0368   0.3687   0.6385
   9.000   0.9101   0.02725   0.02055  -0.0344   0.3528   0.6722
  10.000   0.9786   0.03025   0.02367  -0.0318   0.3373   0.7035
  11.000   1.0413   0.03382   0.02733  -0.0291   0.3225   0.7324
  12.000   1.0977   0.03796   0.03159  -0.0265   0.3081   0.7617
  13.000   1.1491   0.04265   0.03640  -0.0241   0.2942   0.7934
  14.000   1.1955   0.04774   0.04168  -0.0217   0.2804   0.8353
  15.000   1.2212   0.05354   0.04797  -0.0172   0.2681   1.0000
  16.000   1.2570   0.06068   0.05515  -0.0168   0.2555   1.0000
  17.000   1.2868   0.06835   0.06287  -0.0163   0.2433   1.0000
  18.000   1.3116   0.07658   0.07115  -0.0162   0.2315   1.0000
