  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3915                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.3042   0.01679   0.01104  -0.0960   0.9866   0.1980
  -4.000  -0.1360   0.01651   0.01109  -0.1086   0.9768   0.2800
  -3.000   0.0278   0.01592   0.01081  -0.1199   0.9670   0.3645
  -2.000   0.1789   0.01465   0.00985  -0.1282   0.9510   0.4456
   0.000   0.4825   0.01031   0.00594  -0.1431   0.8587   0.5953
   1.000   0.6790   0.00929   0.00447  -0.1604   0.7314   0.6620
   2.000   0.7822   0.01024   0.00502  -0.1578   0.6164   0.7134
   3.000   0.8821   0.01128   0.00573  -0.1546   0.5151   0.7569
   4.000   0.9770   0.01243   0.00660  -0.1504   0.4208   0.7913
   5.000   1.0679   0.01377   0.00763  -0.1455   0.3306   0.8183
   6.000   1.1494   0.01536   0.00890  -0.1387   0.2478   0.8389
   7.000   1.2250   0.01715   0.01041  -0.1310   0.1769   0.8568
   8.000   1.2950   0.01912   0.01217  -0.1225   0.1248   0.8738
   9.000   1.3610   0.02119   0.01417  -0.1137   0.0926   0.8905
  10.000   1.4226   0.02354   0.01656  -0.1046   0.0727   0.9069
  11.000   1.4750   0.02658   0.01967  -0.0950   0.0599   0.9219
  12.000   1.5172   0.02982   0.02312  -0.0845   0.0516   0.9353
  13.000   1.5472   0.03441   0.02795  -0.0742   0.0458   0.9474
  14.000   1.5648   0.04097   0.03477  -0.0657   0.0411   0.9582
  15.000   1.5831   0.04899   0.04319  -0.0608   0.0378   0.9676
  16.000   1.5768   0.06104   0.05560  -0.0585   0.0352   0.9762
  17.000   1.5685   0.07468   0.06967  -0.0597   0.0329   0.9895
  18.000   1.5446   0.09182   0.08713  -0.0640   0.0311   1.0000
