  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3032                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1540   0.01367   0.00665  -0.0390   0.5773   0.3977
  -4.000  -0.0938   0.01349   0.00642  -0.0293   0.5481   0.4189
  -3.000  -0.0369   0.01346   0.00634  -0.0187   0.5209   0.4411
  -2.000   0.0261   0.01346   0.00631  -0.0094   0.4950   0.4649
  -1.000   0.0810   0.01346   0.00630   0.0016   0.4709   0.4899
   0.000   0.1464   0.01365   0.00648   0.0101   0.4477   0.5167
   1.000   0.2213   0.01396   0.00686   0.0163   0.4256   0.5471
   2.000   0.2998   0.01444   0.00743   0.0214   0.4043   0.5802
   3.000   0.3802   0.01513   0.00821   0.0255   0.3839   0.6163
   4.000   0.4603   0.01605   0.00921   0.0292   0.3643   0.6550
   5.000   0.5381   0.01720   0.01053   0.0326   0.3456   0.6992
   6.000   0.6134   0.01869   0.01219   0.0358   0.3280   0.7471
   7.000   0.6849   0.02057   0.01428   0.0389   0.3112   0.8001
   8.000   0.7508   0.02291   0.01687   0.0422   0.2954   0.8574
   9.000   0.8081   0.02584   0.02002   0.0463   0.2804   0.9157
  10.000   0.8670   0.02965   0.02393   0.0488   0.2658   0.9648
  11.000   0.9590   0.03479   0.02907   0.0422   0.2506   0.9870
  12.000   1.0553   0.04089   0.03519   0.0325   0.2359   0.9961
  13.000   1.0889   0.04655   0.04088   0.0335   0.2237   1.0001
  14.000   1.0915   0.05229   0.04666   0.0393   0.2128   1.0001
  15.000   1.1076   0.05919   0.05359   0.0413   0.2018   1.0001
  16.000   1.1247   0.06726   0.06170   0.0411   0.1911   1.0001
  17.000   1.1426   0.07575   0.07023   0.0399   0.1808   1.0001
  18.000   1.1603   0.08462   0.07913   0.0378   0.1709   1.0001
