  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6218                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.0961   0.02064   0.01461  -0.1039   0.6530   0.0374
  -4.000   0.1891   0.01633   0.00925  -0.1003   0.5927   0.0413
  -3.000   0.2876   0.01508   0.00746  -0.0975   0.5220   0.0459
  -2.000   0.3816   0.01443   0.00630  -0.0938   0.4350   0.0512
  -1.000   0.4702   0.01456   0.00590  -0.0895   0.3379   0.0580
   0.000   0.5633   0.01475   0.00580  -0.0860   0.2962   0.0679
   1.000   0.6582   0.01492   0.00589  -0.0830   0.2816   0.0820
   2.000   0.7504   0.01534   0.00624  -0.0796   0.2727   0.1035
   3.000   0.8386   0.01578   0.00678  -0.0757   0.2673   0.1519
   4.000   0.9370   0.01485   0.00791  -0.0742   0.2625   1.0000
   5.000   1.0228   0.01604   0.00893  -0.0705   0.2585   1.0000
   6.000   1.1125   0.01765   0.01038  -0.0680   0.2541   1.0000
   7.000   1.2022   0.01902   0.01174  -0.0657   0.2518   1.0000
   8.000   1.2895   0.02054   0.01331  -0.0635   0.2491   1.0000
   9.000   1.3753   0.02226   0.01507  -0.0615   0.2464   1.0000
  10.000   1.4593   0.02414   0.01701  -0.0595   0.2436   1.0000
  11.000   1.5452   0.02623   0.01912  -0.0582   0.2404   1.0000
  12.000   1.6342   0.02889   0.02192  -0.0578   0.2376   1.0000
  13.000   1.6966   0.03164   0.02495  -0.0543   0.2358   1.0000
  14.000   1.7505   0.03504   0.02866  -0.0507   0.2331   1.0000
  15.000   1.7989   0.03907   0.03298  -0.0475   0.2305   1.0000
  16.000   1.8448   0.04336   0.03752  -0.0447   0.2276   1.0000
  17.000   1.9012   0.04769   0.04205  -0.0433   0.2247   1.0000
  18.000   1.8798   0.05782   0.05273  -0.0391   0.2217   1.0000
