  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3339                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0172   0.01840   0.01090  -0.0862   0.5092   0.3249
  -4.000  -0.0626   0.01759   0.01015  -0.0599   0.4898   0.3529
  -3.000  -0.1262   0.01730   0.00990  -0.0294   0.4729   0.3823
  -2.000  -0.1457   0.01744   0.01000  -0.0067   0.4555   0.4118
  -1.000  -0.1056   0.01775   0.01032   0.0045   0.4379   0.4418
   0.000  -0.0442   0.01828   0.01088   0.0114   0.4231   0.4689
   1.000   0.0305   0.01896   0.01160   0.0155   0.4103   0.4942
   2.000   0.1094   0.01988   0.01248   0.0185   0.3983   0.5188
   3.000   0.1893   0.02096   0.01363   0.0208   0.3887   0.5435
   4.000   0.2765   0.02210   0.01478   0.0218   0.3794   0.5696
   5.000   0.3559   0.02360   0.01641   0.0232   0.3713   0.5986
   6.000   0.4460   0.02489   0.01779   0.0232   0.3633   0.6339
   7.000   0.5188   0.02704   0.02016   0.0245   0.3559   0.6701
   8.000   0.6130   0.02841   0.02157   0.0235   0.3481   0.7096
   9.000   0.6703   0.03173   0.02522   0.0254   0.3416   0.7546
  10.000   0.7483   0.03399   0.02766   0.0255   0.3344   0.8084
  11.000   0.7995   0.03796   0.03201   0.0278   0.3276   0.8680
  12.000   0.8546   0.04160   0.03583   0.0302   0.3206   0.9271
  13.000   0.9051   0.04715   0.04154   0.0304   0.3131   0.9695
  14.000   0.9979   0.05270   0.04707   0.0225   0.3058   0.9877
  15.000   1.0616   0.06184   0.05640   0.0137   0.2972   0.9949
  16.000   1.1562   0.06542   0.05983   0.0072   0.2902   1.0000
  17.000   1.0878   0.07670   0.07138   0.0157   0.2806   1.0000
  18.000   1.0417   0.08881   0.08368   0.0196   0.2699   1.0000
