  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1320                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.4107   0.01076   0.00458  -0.0303   0.8274   0.2816
  -4.000  -0.3119   0.00999   0.00393  -0.0275   0.7767   0.3481
  -3.000  -0.2109   0.00950   0.00349  -0.0249   0.7234   0.4260
  -2.000  -0.1082   0.00921   0.00324  -0.0226   0.6693   0.4947
  -1.000  -0.0042   0.00913   0.00312  -0.0205   0.6148   0.5566
   0.000   0.0999   0.00913   0.00312  -0.0184   0.5625   0.6169
   1.000   0.2039   0.00923   0.00325  -0.0163   0.5129   0.6778
   2.000   0.3076   0.00944   0.00349  -0.0142   0.4688   0.7409
   3.000   0.4107   0.00975   0.00390  -0.0118   0.4310   0.8074
   5.000   0.6134   0.01086   0.00508  -0.0064   0.3684   0.9141
   6.000   0.7177   0.01175   0.00592  -0.0045   0.3395   0.9520
   7.000   0.8500   0.01285   0.00691  -0.0091   0.3072   0.9738
   8.000   0.9965   0.01408   0.00802  -0.0173   0.2717   0.9869
   9.000   1.1369   0.01548   0.00929  -0.0249   0.2350   0.9991
  10.000   1.1347   0.01630   0.01011  -0.0046   0.2130   1.0000
  11.000   1.1681   0.01808   0.01183   0.0075   0.1887   1.0000
  12.000   1.2174   0.02088   0.01458   0.0145   0.1644   1.0000
  13.000   1.2643   0.02467   0.01838   0.0198   0.1431   1.0000
  14.000   1.3027   0.02976   0.02356   0.0237   0.1256   1.0000
  15.000   1.3238   0.03705   0.03094   0.0264   0.1113   1.0000
  16.000   1.3368   0.04610   0.04017   0.0273   0.0999   1.0000
  17.000   1.3370   0.05730   0.05159   0.0265   0.0906   1.0000
  18.000   1.3262   0.07047   0.06498   0.0241   0.0828   1.0000
